timestamp,kp1_count,kp2_count,stereo_matches,triangulated_points,temporal_matches
1403636587463555584,573,573,839,304,193
1403636587513555456,554,554,795,312,188
1403636587563555584,552,552,783,313,201
1403636587613555456,560,560,774,300,194
1403636587663555584,574,574,810,316,184
1403636587713555456,593,593,849,324,183
1403636587763555584,589,589,857,317,169
1403636587813555456,595,595,846,329,181
1403636587863555584,580,580,832,316,178
1403636587913555456,583,583,846,319,184
1403636587963555584,566,566,828,328,184
1403636588013555456,579,579,837,315,192
1403636588063555584,589,589,858,318,176
1403636588113555456,595,595,871,350,206
1403636588163555584,580,580,833,316,213
1403636588213555456,627,627,890,362,238
1403636588263555584,634,634,945,324,237
1403636588313555456,638,638,959,381,230
1403636588363555584,650,650,956,365,262
1403636588413555456,658,658,961,451,298
1403636588463555584,654,654,955,361,306
1403636588513555456,661,661,957,387,273
1403636588563555584,637,637,932,352,265
1403636588613555456,604,604,858,358,237
1403636588663555584,605,605,859,383,249
1403636588713555456,560,560,820,297,201
1403636588763555584,562,562,826,311,178
1403636588813555456,540,540,789,285,172
1403636588863555584,513,513,742,270,159
1403636588913555456,500,500,751,276,169
1403636588963555584,509,509,748,262,167
1403636589013555456,497,497,736,264,153
1403636589063555584,543,543,791,300,165
1403636589113555456,528,528,772,275,153
1403636589163555584,538,538,748,301,171
1403636589213555456,525,525,741,308,186
1403636589263555584,538,538,757,281,172
1403636589313555456,497,497,718,279,159
1403636589363555584,509,509,735,296,168
1403636589413555456,513,513,742,292,178
1403636589463555584,504,504,786,277,170
1403636589513555456,506,506,785,281,169
1403636589563555584,518,518,768,299,166
1403636589613555456,496,496,764,270,173
1403636589663555584,503,503,776,271,145
1403636589713555456,488,488,756,286,170
1403636589763555584,507,507,751,305,170
1403636589813555456,530,530,810,286,170
1403636589863555584,552,552,822,383,190
1403636589913555456,515,515,803,279,189
1403636589963555584,498,498,746,255,147
1403636590013555456,585,585,894,308,152
1403636590063555584,682,682,973,393,197
1403636590113555456,728,728,1000,412,264
1403636590163555584,744,744,1000,416,252
1403636590213555456,749,749,1000,427,284
1403636590263555584,741,741,1000,408,291
1403636590313555456,740,740,1000,477,311
1403636590363555584,745,745,1000,412,297
1403636590413555456,685,685,952,408,251
1403636590463555584,618,618,878,345,229
1403636590513555456,578,578,868,304,192
1403636590563555584,556,556,822,348,192
1403636590613555456,550,550,823,334,215
1403636590663555584,530,530,823,376,223
1403636590713555456,524,524,762,290,200
1403636590763555584,566,566,822,309,166
1403636590813555456,576,576,820,313,185
1403636590863555584,541,541,814,295,175
1403636590913555456,509,509,787,267,166
1403636590963555584,525,525,801,310,164
1403636591013555456,487,487,719,250,150
1403636591063555584,535,535,753,362,186
1403636591113555456,503,503,750,267,196
1403636591163555584,496,496,741,286,180
1403636591213555456,506,506,746,288,185
1403636591263555584,510,510,689,287,184
1403636591313555456,519,519,752,261,163
1403636591363555584,531,531,748,310,168
1403636591413555456,535,535,793,285,180
1403636591463555584,564,564,858,313,187
1403636591513555456,576,576,823,316,196
1403636591563555584,579,579,860,324,189
1403636591613555456,622,622,938,337,181
1403636591663555584,698,698,1000,373,187
1403636591713555456,692,692,1000,391,219
1403636591763555584,705,705,977,359,215
1403636591813555456,710,710,1000,388,217
1403636591863555584,726,726,1000,397,242
1403636591913555456,739,739,1000,450,260
1403636591963555584,722,722,1000,399,266
1403636592013555456,713,713,1000,528,287
1403636592063555584,702,702,1000,408,287
1403636592113555456,711,711,1000,408,235
1403636592163555584,702,702,1000,418,236
1403636592213555456,685,685,1000,414,263
1403636592263555584,690,690,1000,419,272
1403636592313555456,694,694,1000,384,267
1403636592363555584,617,617,927,351,245
1403636592413555456,583,583,853,344,220
1403636592463555584,563,563,838,335,214
1403636592513555456,546,546,796,291,180
1403636592563555584,536,536,764,289,160
1403636592613555456,562,562,800,311,153
1403636592663555584,586,586,858,339,179
1403636592713555456,602,602,867,315,177
1403636592763555584,572,572,804,293,167
1403636592813555456,553,553,822,294,154
1403636592863555584,508,508,775,283,155
1403636592913555456,467,467,740,286,154
1403636592963555584,475,475,711,254,141
1403636593013555456,433,433,699,234,137
1403636593063555584,434,434,733,241,117
1403636593113555456,416,416,659,204,120
1403636593163555584,419,419,651,221,117
1403636593213555456,405,405,702,263,127
1403636593263555584,460,460,778,244,144
1403636593313555456,548,548,878,283,130
1403636593363555584,611,611,1000,313,172
1403636593413555456,641,641,1000,314,181
1403636593463555584,665,665,1000,320,195
1403636593513555456,657,657,1000,341,203
1403636593563555584,616,616,965,287,177
1403636593613555456,653,653,976,319,158
1403636593663555584,690,690,1000,293,177
1403636593713555456,571,571,840,260,141
1403636593763555584,459,459,746,235,126
1403636593813555456,372,372,641,188,94
1403636593863555584,327,327,565,153,90
1403636593913555456,323,323,550,180,89
1403636593963555584,324,324,541,187,92
1403636594013555456,324,324,528,177,91
1403636594063555584,355,355,545,200,93
1403636594113555456,368,368,576,214,108
1403636594163555584,387,387,589,215,109
1403636594213555456,413,413,623,249,129
1403636594263555584,426,426,615,266,136
1403636594313555456,427,427,616,255,146
1403636594363555584,473,473,675,275,146
1403636594413555456,513,513,703,298,154
1403636594463555584,541,541,766,287,165
1403636594513555456,545,545,801,306,171
1403636594563555584,535,535,781,318,179
1403636594613555456,530,530,752,323,188
1403636594663555584,580,580,815,311,193
1403636594713555456,571,571,805,325,177
1403636594763555584,548,548,786,312,176
1403636594813555456,538,538,828,317,175
1403636594863555584,505,505,749,323,174
1403636594913555456,526,526,768,309,174
1403636594963555584,514,514,763,313,163
1403636595013555456,497,497,784,353,172
1403636595063555584,473,473,716,276,152
1403636595113555456,439,439,667,267,146
1403636595163555584,433,433,673,233,128
1403636595213555456,397,397,653,215,112
1403636595263555584,393,393,644,228,116
1403636595313555456,391,391,680,207,117
1403636595363555584,458,458,771,250,130
1403636595413555456,514,514,887,346,160
1403636595463555584,634,634,1000,310,171
1403636595513555456,652,652,1000,443,224
1403636595563555584,645,645,1000,328,244
1403636595613555456,691,691,1000,331,196
1403636595663555584,663,663,1000,447,229
1403636595713555456,480,480,740,220,148
1403636595763555584,423,423,645,216,104
1403636595813555456,352,352,574,185,104
1403636595863555584,373,373,572,193,93
1403636595913555456,358,358,580,208,100
1403636595963555584,358,358,582,171,92
1403636596013555456,386,386,595,176,81
1403636596063555584,390,390,596,205,89
1403636596113555456,397,397,639,199,104
1403636596163555584,444,444,674,237,106
1403636596213555456,492,492,757,259,139
1403636596263555584,560,560,813,289,171
1403636596313555456,510,510,752,275,182
1403636596363555584,498,498,728,282,182
1403636596413555456,466,466,679,259,180
1403636596463555584,459,459,648,256,163
1403636596513555456,468,468,659,284,177
1403636596563555584,491,491,719,303,194
1403636596613555456,519,519,788,301,203
1403636596663555584,544,544,828,300,197
1403636596713555456,573,573,879,320,188
1403636596763555584,610,610,937,349,212
1403636596813555456,613,613,918,350,236
1403636596863555584,589,589,864,326,219
1403636596913555456,565,565,825,325,203
1403636596963555584,565,565,844,323,215
1403636597013555456,566,566,796,319,216
1403636597063555584,531,531,766,272,190
1403636597113555456,465,465,689,244,163
1403636597163555584,441,441,691,236,149
1403636597213555456,422,422,646,214,141
1403636597263555584,423,423,651,221,126
1403636597313555456,439,439,658,224,120
1403636597363555584,455,455,679,232,125
1403636597413555456,461,461,719,222,123
1403636597463555584,461,461,721,237,119
1403636597513555456,491,491,787,246,127
1403636597563555584,542,542,886,267,138
1403636597613555456,596,596,967,293,153
1403636597663555584,579,579,898,275,145
1403636597713555456,535,535,841,279,147
1403636597763555584,497,497,822,351,173
1403636597813555456,546,546,843,297,183
1403636597863555584,598,598,963,332,188
1403636597913555456,668,668,1000,382,215
1403636597963555584,686,686,1000,366,227
1403636598013555456,655,655,975,339,221
1403636598063555584,612,612,920,424,238
1403636598113555456,536,536,837,300,213
1403636598163555584,475,475,747,223,139
1403636598213555456,448,448,709,203,113
1403636598263555584,408,408,675,160,102
1403636598313555456,427,427,665,187,95
1403636598363555584,507,507,803,216,106
1403636598413555456,539,539,862,236,124
1403636598463555584,491,491,776,247,145
1403636598513555456,483,483,764,228,149
1403636598563555584,405,405,664,197,135
1403636598613555456,391,391,664,182,116
1403636598663555584,375,375,644,166,102
1403636598713555456,368,368,658,237,115
1403636598763555584,376,376,648,189,126
1403636598813555456,423,423,724,216,110
1403636598863555584,463,463,767,308,148
1403636598913555456,455,455,770,222,153
1403636598963555584,472,472,800,320,162
1403636599013555456,480,480,821,239,171
1403636599063555584,484,484,816,248,150
1403636599113555456,460,460,805,260,154
1403636599163555584,444,444,747,227,136
1403636599213555456,430,430,710,215,120
1403636599263555584,468,468,773,260,134
1403636599313555456,514,514,875,285,151
1403636599363555584,565,565,943,301,171
1403636599413555456,560,560,971,332,190
1403636599463555584,563,563,932,355,227
1403636599513555456,524,524,907,305,220
1403636599563555584,480,480,909,278,186
1403636599613555456,489,489,883,327,211
1403636599663555584,447,447,852,278,221
1403636599713555456,376,376,709,239,181
1403636599763555584,446,446,832,287,161
1403636599813555456,478,478,851,299,182
1403636599863555584,480,480,867,312,195
1403636599913555456,488,488,866,305,232
1403636599963555584,485,485,844,281,206
1403636600013555456,496,496,840,321,224
1403636600063555584,481,481,828,304,231
1403636600113555456,510,510,841,307,220
1403636600163555584,506,506,888,306,238
1403636600213555456,496,496,877,304,235
1403636600263555584,488,488,891,286,229
1403636600313555456,509,509,891,343,248
1403636600363555584,487,487,904,318,271
1403636600413555456,495,495,933,309,244
1403636600463555584,497,497,893,299,230
1403636600513555456,511,511,916,306,232
1403636600563555584,500,500,903,310,217
1403636600613555456,517,517,920,332,238
1403636600663555584,504,504,897,328,267
1403636600713555456,493,493,891,348,277
1403636600763555584,513,513,901,299,250
1403636600813555456,504,504,914,317,234
1403636600863555584,505,505,882,322,245
1403636600913555456,509,509,908,330,254
1403636600963555584,507,507,899,313,246
1403636601013555456,504,504,915,398,276
1403636601063555584,508,508,901,311,277
1403636601113555456,506,506,907,308,222
1403636601163555584,502,502,903,313,238
1403636601213555456,504,504,905,326,246
1403636601263555584,500,500,893,294,249
1403636601313555456,500,500,919,296,233
1403636601363555584,512,512,902,316,221
1403636601413555456,505,505,921,393,284
1403636601463555584,510,510,923,327,294
1403636601513555456,506,506,908,310,255
1403636601563555584,506,506,925,300,231
1403636601613555456,508,508,909,316,241
1403636601663555584,518,518,924,357,265
1403636601713555456,516,516,918,311,267
1403636601763555584,513,513,925,396,282
1403636601813555456,504,504,923,321,290
1403636601863555584,495,495,896,322,255
1403636601913555456,499,499,903,311,248
1403636601963555584,504,504,932,302,246
1403636602013555456,509,509,906,316,236
1403636602063555584,507,507,911,309,227
1403636602113555456,513,513,916,295,223
1403636602163555584,508,508,924,333,245
1403636602213555456,503,503,911,309,247
1403636602263555584,501,501,916,340,266
1403636602313555456,499,499,901,311,263
1403636602363555584,512,512,929,318,244
1403636602413555456,509,509,923,305,241
1403636602463555584,498,498,918,326,262
1403636602513555456,513,513,917,333,270
1403636602563555584,509,509,922,313,258
1403636602613555456,514,514,909,335,245
1403636602663555584,508,508,924,320,262
1403636602713555456,510,510,921,334,274
1403636602763555584,506,506,917,314,267
1403636602813555456,518,518,923,313,237
1403636602863555584,511,511,908,322,242
1403636602913555456,519,519,922,396,290
1403636602963555584,506,506,903,331,296
1403636603013555456,500,500,909,331,290
1403636603063555584,503,503,914,331,270
1403636603113555456,509,509,939,329,254
1403636603163555584,511,511,921,323,262
1403636603213555456,517,517,916,340,275
1403636603263555584,522,522,921,324,262
1403636603313555456,504,504,923,300,246
1403636603363555584,497,497,919,298,238
1403636603413555456,512,512,937,328,260
1403636603463555584,497,497,931,302,236
1403636603513555456,513,513,917,311,237
1403636603563555584,508,508,921,312,247
1403636603613555456,504,504,919,341,254
1403636603663555584,499,499,924,332,274
1403636603713555456,506,506,923,341,282
1403636603763555584,520,520,943,321,274
1403636603813555456,505,505,920,396,289
1403636603863555584,513,513,927,296,272
1403636603913555456,512,512,933,317,233
1403636603963555584,513,513,932,334,256
1403636604013555456,517,517,924,302,242
1403636604063555584,504,504,926,389,272
1403636604113555456,508,508,919,295,259
1403636604163555584,501,501,933,390,264
1403636604213555456,495,495,929,327,300
1403636604263555584,509,509,922,317,257
1403636604313555456,509,509,903,313,257
1403636604363555584,517,517,910,312,245
1403636604413555456,515,515,945,319,237
1403636604463555584,507,507,928,296,230
1403636604513555456,506,506,924,337,264
1403636604563555584,505,505,924,321,277
1403636604613555456,503,503,923,307,228
1403636604663555584,500,500,918,301,230
1403636604713555456,500,500,921,321,245
1403636604763555584,507,507,923,301,239
1403636604813555456,511,511,921,311,225
1403636604863555584,514,514,925,329,243
1403636604913555456,509,509,916,320,249
1403636604963555584,509,509,918,315,248
1403636605013555456,510,510,925,324,256
1403636605063555584,501,501,915,297,262
1403636605113555456,500,500,929,337,256
1403636605163555584,509,509,913,393,304
1403636605213555456,508,508,923,391,361
1403636605263555584,502,502,919,322,290
1403636605313555456,511,511,929,322,261
1403636605363555584,510,510,926,332,267
1403636605413555456,504,504,933,298,243
1403636605463555584,504,504,917,317,244
1403636605513555456,506,506,924,321,259
1403636605563555584,499,499,907,303,248
1403636605613555456,510,510,924,328,257
1403636605663555584,507,507,921,319,265
1403636605713555456,481,481,893,378,277
1403636605763555584,494,494,890,338,300
1403636605813555456,497,497,899,315,260
1403636605863555584,510,510,885,327,260
1403636605913555456,482,482,885,308,258
1403636605963555584,498,498,911,328,258
1403636606013555456,488,488,897,299,259
1403636606063555584,498,498,885,315,253
1403636606113555456,511,511,896,306,251
1403636606163555584,506,506,908,343,265
1403636606213555456,498,498,888,321,276
1403636606263555584,491,491,898,321,261
1403636606313555456,500,500,897,384,296
1403636606363555584,501,501,911,306,278
1403636606413555456,495,495,888,318,242
1403636606463555584,492,492,880,304,246
1403636606513555456,489,489,878,293,236
1403636606563555584,483,483,905,372,266
1403636606613555456,500,500,887,391,347
1403636606663555584,500,500,895,311,289
1403636606713555456,504,504,902,326,253
1403636606763555584,500,500,899,310,257
1403636606813555456,503,503,892,288,229
1403636606863555584,503,503,912,322,236
1403636606913555456,501,501,884,386,290
1403636606963555584,501,501,906,295,264
1403636607013555456,496,496,900,317,245
1403636607063555584,499,499,909,314,263
1403636607113555456,493,493,906,336,280
1403636607163555584,503,503,913,319,270
1403636607213555456,499,499,884,287,233
1403636607263555584,499,499,894,296,205
1403636607313555456,488,488,909,376,266
1403636607363555584,497,497,895,302,264
1403636607413555456,508,508,883,324,244
1403636607463555584,501,501,902,331,263
1403636607513555456,509,509,905,292,244
1403636607563555584,501,501,923,316,245
1403636607613555456,492,492,902,294,246
1403636607663555584,488,488,891,287,223
1403636607713555456,499,499,906,301,232
1403636607763555584,495,495,889,310,243
1403636607813555456,502,502,881,297,240
1403636607863555584,485,485,887,316,237
1403636607913555456,509,509,903,297,240
1403636607963555584,505,505,902,334,249
1403636608013555456,487,487,878,373,294
1403636608063555584,492,492,890,376,342
1403636608113555456,490,490,878,299,271
1403636608163555584,501,501,891,315,238
1403636608213555456,488,488,888,311,247
1403636608263555584,501,501,883,306,246
1403636608313555456,497,497,896,296,224
1403636608363555584,502,502,899,295,224
1403636608413555456,491,491,885,284,220
1403636608463555584,501,501,888,287,216
1403636608513555456,489,489,886,326,228
1403636608563555584,495,495,880,317,260
1403636608613555456,497,497,892,296,239
1403636608663555584,498,498,890,378,258
1403636608713555456,497,497,900,293,263
1403636608763555584,494,494,885,378,260
1403636608813555456,501,501,881,310,277
1403636608863555584,496,496,893,299,232
1403636608913555456,498,498,883,312,242
1403636608963555584,488,488,887,307,264
1403636609013555456,493,493,900,322,256
1403636609063555584,496,496,912,315,269
1403636609113555456,495,495,887,320,252
1403636609163555584,493,493,866,303,244
1403636609213555456,489,489,898,380,269
1403636609263555584,489,489,883,316,288
1403636609313555456,504,504,897,333,256
1403636609363555584,500,500,892,314,257
1403636609413555456,492,492,885,321,259
1403636609463555584,503,503,900,316,263
1403636609513555456,495,495,901,310,251
1403636609563555584,507,507,881,312,254
1403636609613555456,492,492,892,285,248
1403636609663555584,501,501,882,294,223
1403636609713555456,490,490,889,332,241
1403636609763555584,497,497,892,316,261
1403636609813555456,513,513,894,322,255
1403636609863555584,499,499,890,300,246
1403636609913555456,495,495,891,308,239
1403636609963555584,493,493,902,331,259
1403636610013555456,493,493,880,323,262
1403636610063555584,498,498,879,326,269
1403636610113555456,491,491,892,309,258
1403636610163555584,495,495,893,300,248
1403636610213555456,490,490,883,299,236
1403636610263555584,491,491,880,311,244
1403636610313555456,489,489,889,313,245
1403636610363555584,486,486,884,335,260
1403636610413555456,492,492,886,298,252
1403636610463555584,492,492,892,311,231
1403636610513555456,495,495,887,296,231
1403636610563555584,491,491,896,297,225
1403636610613555456,497,497,897,308,245
1403636610663555584,492,492,872,304,233
1403636610713555456,491,491,884,296,242
1403636610763555584,491,491,879,303,220
1403636610813555456,482,482,864,302,234
1403636610863555584,489,489,885,316,235
1403636610913555456,501,501,867,321,241
1403636610963555584,505,505,872,303,241
1403636611013555456,498,498,880,287,208
1403636611063555584,493,493,866,299,223
1403636611113555456,499,499,908,283,231
1403636611163555584,507,507,927,315,234
1403636611213555456,496,496,909,307,242
1403636611263555584,507,507,896,311,233
1403636611313555456,495,495,910,325,251
1403636611363555584,502,502,870,289,233
1403636611413555456,503,503,882,323,233
1403636611463555584,503,503,893,288,222
1403636611513555456,503,503,887,310,225
1403636611563555584,497,497,885,333,256
1403636611613555456,495,495,881,308,254
1403636611663555584,498,498,906,316,241
1403636611713555456,506,506,905,323,243
1403636611763555584,488,488,894,288,223
1403636611813555456,484,484,886,307,224
1403636611863555584,498,498,897,294,220
1403636611913555456,491,491,871,290,206
1403636611963555584,490,490,906,294,203
1403636612013555456,497,497,917,314,229
1403636612063555584,510,510,898,324,261
1403636612113555456,500,500,902,352,270
1403636612163555584,500,500,901,300,262
1403636612213555456,502,502,907,328,233
1403636612263555584,499,499,899,326,245
1403636612313555456,502,502,878,303,228
1403636612363555584,519,519,882,302,219
1403636612413555456,504,504,907,311,219
1403636612463555584,546,546,883,325,236
1403636612513555456,516,516,921,309,253
1403636612563555584,511,511,919,332,252
1403636612613555456,493,493,929,326,262
1403636612663555584,517,517,900,317,258
1403636612713555456,508,508,912,315,248
1403636612763555584,524,524,911,300,232
1403636612813555456,508,508,920,341,237
1403636612863555584,511,511,923,311,260
1403636612913555456,506,506,898,314,250
1403636612963555584,502,502,902,328,255
1403636613013555456,533,533,896,301,239
1403636613063555584,498,498,907,324,246
1403636613113555456,516,516,916,297,248
1403636613163555584,505,505,920,310,240
1403636613213555456,495,495,910,300,228
1403636613263555584,506,506,905,318,237
1403636613313555456,497,497,902,337,249
1403636613363555584,510,510,920,312,230
1403636613413555456,507,507,919,314,220
1403636613463555584,499,499,932,308,252
1403636613513555456,507,507,926,310,250
1403636613563555584,504,504,919,291,234
1403636613613555456,502,502,898,298,224
1403636613663555584,506,506,903,308,233
1403636613713555456,509,509,904,325,251
1403636613763555584,506,506,895,303,249
1403636613813555456,507,507,914,309,231
1403636613863555584,508,508,898,315,250
1403636613913555456,504,504,920,304,233
1403636613963555584,491,491,898,293,221
1403636614013555456,505,505,903,320,229
1403636614063555584,494,494,891,310,238
1403636614113555456,497,497,894,332,267
1403636614163555584,504,504,910,297,261
1403636614213555456,502,502,912,345,259
1403636614263555584,500,500,893,329,272
1403636614313555456,506,506,905,313,260
1403636614363555584,509,509,904,290,238
1403636614413555456,496,496,885,295,215
1403636614463555584,512,512,911,283,216
1403636614513555456,505,505,897,321,245
1403636614563555584,500,500,913,316,258
1403636614613555456,500,500,894,371,282
1403636614663555584,499,499,900,294,265
1403636614713555456,496,496,906,315,244
1403636614763555584,499,499,886,300,237
1403636614813555456,494,494,891,321,248
1403636614863555584,509,509,899,331,273
1403636614913555456,497,497,903,320,270
1403636614963555584,508,508,899,296,246
1403636615013555456,500,500,896,306,231
1403636615063555584,507,507,910,340,262
1403636615113555456,496,496,905,291,258
1403636615163555584,498,498,899,309,223
1403636615213555456,502,502,911,305,237
1403636615263555584,495,495,882,333,257
1403636615313555456,492,492,896,321,271
1403636615363555584,495,495,900,308,252
1403636615413555456,497,497,903,310,244
1403636615463555584,497,497,892,296,241
1403636615513555456,508,508,896,308,237
1403636615563555584,502,502,899,308,245
1403636615613555456,498,498,880,301,252
1403636615663555584,495,495,909,288,239
1403636615713555456,498,498,895,297,219
1403636615763555584,492,492,893,308,234
1403636615813555456,495,495,909,290,230
1403636615863555584,497,497,904,299,216
1403636615913555456,496,496,900,295,220
1403636615963555584,500,500,892,313,247
1403636616013555456,505,505,898,348,277
1403636616063555584,495,495,905,314,260
1403636616113555456,493,493,900,320,243
1403636616163555584,501,501,885,296,240
1403636616213555456,507,507,908,304,228
1403636616263555584,512,512,912,334,259
1403636616313555456,493,493,903,296,236
1403636616363555584,509,509,900,294,217
1403636616413555456,495,495,903,296,225
1403636616463555584,502,502,903,305,234
1403636616513555456,497,497,893,291,244
1403636616563555584,496,496,899,293,223
1403636616613555456,511,511,907,323,242
1403636616663555584,503,503,903,315,257
1403636616713555456,507,507,903,314,247
1403636616763555584,499,499,881,290,231
1403636616813555456,496,496,902,313,231
1403636616863555584,494,494,918,327,263
1403636616913555456,487,487,909,299,246
1403636616963555584,507,507,913,320,241
1403636617013555456,495,495,913,323,256
1403636617063555584,484,484,894,282,223
1403636617113555456,503,503,904,314,238
1403636617163555584,505,505,899,303,245
1403636617213555456,505,505,911,317,244
1403636617263555584,503,503,898,314,258
1403636617313555456,493,493,902,330,265
1403636617363555584,502,502,901,304,261
1403636617413555456,493,493,886,298,234
1403636617463555584,503,503,904,352,252
1403636617513555456,492,492,900,313,259
1403636617563555584,503,503,890,321,243
1403636617613555456,491,491,886,348,272
1403636617663555584,505,505,907,312,270
1403636617713555456,496,496,915,292,233
1403636617763555584,504,504,907,321,246
1403636617813555456,499,499,906,309,238
1403636617863555584,503,503,905,288,239
1403636617913555456,506,506,911,303,237
1403636617963555584,497,497,919,312,235
