timestamp,kp1_count,kp2_count,stereo_matches,triangulated_points,temporal_matches
1403636584513555456,1000,1000,449,350,220
1403636584563555584,1000,1001,504,418,273
1403636584613555456,1000,1000,522,438,302
1403636584663555584,1000,1000,548,454,312
1403636584713555456,1000,1000,566,473,316
1403636584763555584,1000,1000,575,494,341
1403636584813555456,1000,1000,585,443,345
1403636584863555584,1000,1000,601,539,329
1403636584913555456,1000,1000,596,508,396
1403636584963555584,1000,1000,564,486,388
1403636585013555456,1000,1000,566,440,319
1403636585063555584,1000,1000,579,456,319
1403636585113555456,1000,1000,543,441,328
1403636585163555584,1001,1000,554,417,296
1403636585213555456,1000,1000,543,435,298
1403636585263555584,1002,1000,521,438,318
1403636585313555456,1000,1000,528,456,301
1403636585363555584,1000,1000,504,444,330
1403636585413555456,1002,1000,521,397,299
1403636585463555584,1000,1000,547,479,269
1403636585513555456,1000,1000,526,429,334
1403636585563555584,1000,1000,524,430,308
1403636585613555456,1000,1000,473,399,288
1403636585663555584,1000,1000,470,411,293
1403636585713555456,1001,1000,437,328,268
1403636585763555584,1000,1001,395,320,236
1403636585813555456,1000,1001,369,284,226
1403636585863555584,1000,1000,357,272,195
1403636585913555456,1000,1000,322,241,183
1403636585963555584,1000,1000,274,191,165
1403636586013555456,1000,1000,256,206,122
1403636586063555584,1000,1000,256,181,128
1403636586113555456,1000,1000,235,166,115
1403636586163555584,1000,1000,236,169,119
1403636586213555456,1000,1001,262,176,119
1403636586263555584,1001,1000,272,204,125
1403636586313555456,1000,1000,268,184,136
1403636586363555584,1000,1000,262,208,125
1403636586413555456,1000,1000,259,194,149
1403636586463555584,1000,1000,265,198,131
1403636586513555456,1000,1000,238,181,130
1403636586563555584,1000,1000,224,158,119
1403636586613555456,1000,1000,230,158,107
1403636586663555584,1000,1000,238,174,121
1403636586713555456,1000,1001,239,156,115
1403636586763555584,1000,1000,255,177,121
1403636586813555456,1000,1000,238,171,119
1403636586863555584,1000,1000,243,191,119
1403636586913555456,1000,1000,229,170,135
1403636586963555584,1001,1000,252,171,111
1403636587013555456,1000,1000,251,187,114
1403636587063555584,1001,1000,250,197,131
1403636587113555456,1000,1000,229,170,137
1403636587163555584,1000,1000,233,162,118
1403636587213555456,1000,1000,249,177,117
1403636587263555584,1000,1001,248,175,126
1403636587313555456,1000,1000,246,158,119
1403636587363555584,1000,1000,262,198,114
1403636587413555456,1000,1000,262,195,137
1403636587463555584,1001,1000,274,206,128
1403636587513555456,1000,1000,297,206,129
1403636587563555584,1000,1000,289,206,140
1403636587613555456,1000,1001,309,214,152
1403636587663555584,1000,1000,313,209,149
1403636587713555456,1000,1000,332,206,137
1403636587763555584,1001,1002,327,238,153
1403636587813555456,1000,1001,348,255,174
1403636587863555584,1000,1000,351,252,186
1403636587913555456,1000,976,373,286,189
1403636587963555584,1000,808,379,252,177
1403636588013555456,961,840,363,238,150
1403636588063555584,1000,1000,375,287,159
1403636588113555456,1000,1000,368,256,187
1403636588163555584,1000,1000,366,245,172
1403636588213555456,1000,1000,381,294,189
1403636588263555584,1000,1000,360,263,184
1403636588313555456,1000,1000,335,236,172
1403636588363555584,1000,1000,358,249,174
1403636588413555456,1000,1000,356,263,181
1403636588463555584,1000,1001,364,293,201
1403636588513555456,1000,1000,360,236,177
1403636588563555584,1000,1000,355,271,157
1403636588613555456,1000,1000,386,281,180
1403636588663555584,1000,1000,379,286,191
1403636588713555456,1000,1000,396,276,208
1403636588763555584,1001,1000,356,271,199
1403636588813555456,1000,1000,351,275,188
1403636588863555584,1000,924,348,254,183
1403636588913555456,1001,970,322,224,181
1403636588963555584,1000,895,319,220,163
1403636589013555456,1000,886,301,215,153
1403636589063555584,1000,950,324,229,151
1403636589113555456,1000,1000,324,239,158
1403636589163555584,1001,1000,317,224,153
1403636589213555456,1001,1000,343,248,153
1403636589263555584,1000,1000,328,244,160
1403636589313555456,1001,1000,348,237,147
1403636589363555584,1000,1000,347,269,151
1403636589413555456,1000,1000,323,225,153
1403636589463555584,1000,1000,328,251,157
1403636589513555456,1000,1000,336,249,167
1403636589563555584,1000,1000,341,263,165
1403636589613555456,1000,1000,345,274,172
1403636589663555584,1000,1000,342,272,184
1403636589713555456,1000,1000,323,244,180
1403636589763555584,1000,1000,356,245,150
1403636589813555456,1001,1000,337,230,147
1403636589863555584,1000,1000,291,215,156
1403636589913555456,1000,1000,288,211,137
1403636589963555584,1000,1000,296,201,135
1403636590013555456,1000,1000,286,222,117
1403636590063555584,1000,1000,260,193,142
1403636590113555456,1001,1000,265,174,121
1403636590163555584,1000,1000,249,188,120
1403636590213555456,1000,1000,225,171,120
1403636590263555584,1000,1000,228,175,129
1403636590313555456,1000,1000,228,175,124
1403636590363555584,1000,1000,241,202,123
1403636590413555456,1000,1000,259,210,140
1403636590463555584,1000,1000,274,216,133
1403636590513555456,1000,1001,304,235,150
1403636590563555584,1000,1001,314,251,165
1403636590613555456,1000,1000,315,217,161
1403636590663555584,1001,1000,328,232,137
1403636590713555456,1001,1000,340,234,142
1403636590763555584,1000,1000,337,263,160
1403636590813555456,1001,1000,323,265,171
1403636590863555584,1000,1001,327,242,163
1403636590913555456,1000,1000,373,290,154
1403636590963555584,1000,1000,334,247,173
1403636591013555456,1000,1000,347,259,163
1403636591063555584,1000,1001,316,242,160
1403636591113555456,1000,1000,305,254,168
1403636591163555584,1000,1000,319,233,165
1403636591213555456,1000,1001,318,242,173
1403636591263555584,1000,1000,303,210,142
1403636591313555456,1000,1000,288,230,140
1403636591363555584,1000,1001,277,188,141
1403636591413555456,1000,1000,264,172,117
1403636591463555584,1000,1000,306,203,125
1403636591513555456,1000,1000,303,229,154
1403636591563555584,1000,1000,296,213,140
1403636591613555456,1000,1001,322,236,146
1403636591663555584,1000,1001,348,248,155
1403636591713555456,1000,1001,350,236,158
1403636591763555584,1000,1000,355,252,160
1403636591813555456,1001,1000,359,265,191
1403636591863555584,1000,1000,342,278,178
1403636591913555456,1000,1000,347,276,209
1403636591963555584,1000,1000,355,272,203
1403636592013555456,1000,1000,363,244,176
1403636592063555584,1000,1000,362,253,175
1403636592113555456,1000,1000,348,275,196
1403636592163555584,1001,1000,351,252,186
1403636592213555456,1000,1000,341,250,178
1403636592263555584,1000,1001,343,277,195
1403636592313555456,1000,1000,325,248,193
1403636592363555584,1000,1000,310,225,176
1403636592413555456,1000,1000,317,235,168
1403636592463555584,1000,1000,335,269,168
1403636592513555456,913,918,299,213,172
1403636592563555584,842,796,267,214,140
1403636592613555456,985,843,309,245,166
1403636592663555584,922,871,324,244,173
1403636592713555456,940,805,329,237,173
1403636592763555584,825,653,298,223,169
1403636592813555456,770,685,286,210,155
1403636592863555584,764,633,249,190,138
1403636592913555456,905,646,263,179,123
1403636592963555584,840,648,236,160,112
1403636593013555456,866,649,234,175,101
1403636593063555584,1000,736,235,144,98
1403636593113555456,957,767,233,180,95
1403636593163555584,1000,1000,254,170,107
1403636593213555456,1000,951,257,185,105
1403636593263555584,1000,1000,290,231,113
1403636593313555456,1000,1000,291,199,133
1403636593363555584,1000,1000,282,201,117
1403636593413555456,1000,1000,244,187,126
1403636593463555584,1000,1000,232,183,125
1403636593513555456,1000,1000,218,133,99
1403636593563555584,1000,1000,197,137,81
1403636593613555456,1000,1001,224,163,88
1403636593663555584,1000,1000,223,157,93
1403636593713555456,1000,1000,226,149,80
1403636593763555584,1001,1000,232,159,84
1403636593813555456,987,922,241,158,78
1403636593863555584,839,807,230,179,94
1403636593913555456,784,634,205,150,110
1403636593963555584,668,577,201,134,85
1403636594013555456,593,432,191,126,71
1403636594063555584,587,481,190,139,79
1403636594113555456,532,434,185,125,91
1403636594163555584,549,473,207,121,79
1403636594213555456,530,485,216,143,78
1403636594263555584,579,545,232,161,101
1403636594313555456,616,595,244,151,92
1403636594363555584,646,638,292,220,104
1403636594413555456,725,660,302,235,146
1403636594463555584,809,696,308,240,164
1403636594513555456,841,740,329,231,161
1403636594563555584,889,795,340,258,166
1403636594613555456,960,828,374,284,185
1403636594663555584,989,906,371,305,212
1403636594713555456,977,847,360,302,217
1403636594763555584,845,713,333,206,174
1403636594813555456,659,578,242,198,136
1403636594863555584,511,539,214,156,124
1403636594913555456,498,464,200,146,100
1403636594963555584,436,407,187,119,84
1403636595013555456,450,387,192,145,81
1403636595063555584,487,383,179,138,94
1403636595113555456,534,443,195,136,82
1403636595163555584,572,485,163,119,87
1403636595213555456,671,550,198,132,69
1403636595263555584,889,676,226,150,87
1403636595313555456,1000,838,239,167,93
1403636595363555584,1000,1000,266,184,97
1403636595413555456,1000,1000,279,212,116
1403636595463555584,1000,1000,214,168,113
1403636595513555456,1000,1000,205,139,89
1403636595563555584,1000,1000,155,116,81
1403636595613555456,1001,1000,199,143,76
1403636595663555584,1000,1001,199,153,83
1403636595713555456,1001,1001,247,179,87
1403636595763555584,1000,1000,261,190,108
1403636595813555456,848,707,221,133,91
1403636595863555584,813,670,210,151,84
1403636595913555456,664,556,197,120,92
1403636595963555584,635,551,186,127,76
1403636596013555456,605,501,171,117,81
1403636596063555584,635,521,169,111,64
1403636596113555456,794,671,216,133,72
1403636596163555584,1000,981,258,161,79
1403636596213555456,1000,1000,275,182,92
1403636596263555584,1000,1000,283,187,117
1403636596313555456,1000,1000,321,210,114
1403636596363555584,1000,1000,291,227,136
1403636596413555456,1000,1000,325,220,142
1403636596463555584,1001,1000,322,262,156
1403636596513555456,1001,1001,342,258,169
1403636596563555584,1000,1000,325,255,170
1403636596613555456,1000,1000,307,189,129
1403636596663555584,1000,1001,343,234,124
1403636596713555456,1000,1001,326,248,169
1403636596763555584,1000,1000,325,247,164
1403636596813555456,1000,1000,317,245,169
1403636596863555584,1000,1000,300,211,169
1403636596913555456,1000,1000,305,229,148
1403636596963555584,1000,1000,312,207,145
1403636597013555456,1000,1001,295,211,122
1403636597063555584,1000,1000,279,207,134
1403636597113555456,1000,1000,278,190,139
1403636597163555584,1000,1000,271,188,123
1403636597213555456,1001,1001,233,171,114
1403636597263555584,1000,1000,232,152,102
1403636597313555456,1000,1000,258,188,108
1403636597363555584,1000,1000,246,170,129
1403636597413555456,1000,1001,229,149,109
1403636597463555584,1000,1000,212,150,100
1403636597513555456,1000,1000,227,149,107
1403636597563555584,1000,1000,195,120,99
1403636597613555456,1000,1000,217,160,84
1403636597663555584,1000,1001,236,177,119
1403636597713555456,1001,1000,246,178,126
1403636597763555584,1000,1001,245,163,114
1403636597813555456,1000,1000,252,161,104
1403636597863555584,1000,1000,244,170,115
1403636597913555456,1000,1000,248,179,113
1403636597963555584,1000,1000,258,167,111
1403636598013555456,1000,1000,285,194,114
1403636598063555584,1000,1002,239,159,106
1403636598113555456,1000,1000,243,151,105
1403636598163555584,1000,1000,240,155,81
1403636598213555456,1000,1000,218,129,92
1403636598263555584,1000,1001,225,149,76
1403636598313555456,1001,1000,199,123,78
1403636598363555584,1000,1000,191,133,79
1403636598413555456,1000,1000,224,131,71
1403636598463555584,1000,1000,218,153,77
1403636598513555456,1000,1000,193,124,88
1403636598563555584,1000,1000,187,125,76
1403636598613555456,1000,1000,188,122,80
1403636598663555584,1001,1000,169,111,71
1403636598713555456,1000,1000,150,93,63
1403636598763555584,1000,1000,147,92,61
1403636598813555456,1000,1000,168,110,67
1403636598863555584,1000,1000,164,103,61
1403636598913555456,1000,1000,176,112,67
1403636598963555584,1000,1000,143,95,60
1403636599013555456,1000,1000,137,78,55
1403636599063555584,1000,1000,132,87,52
1403636599113555456,1000,1000,134,79,58
1403636599163555584,1000,1000,159,110,46
1403636599213555456,1000,1000,178,123,78
1403636599263555584,1000,1000,207,153,86
1403636599313555456,1000,1000,214,168,116
1403636599363555584,1000,1000,271,214,125
1403636599413555456,1000,1000,267,219,153
1403636599463555584,1000,1000,281,238,170
1403636599513555456,1000,1000,259,226,171
1403636599563555584,1000,1000,261,221,167
1403636599613555456,1000,1000,252,198,154
1403636599663555584,1001,1000,256,199,150
1403636599713555456,1000,1000,236,196,113
1403636599763555584,1000,1000,251,200,135
1403636599813555456,1000,1000,248,202,158
1403636599863555584,1000,1000,251,210,139
1403636599913555456,1000,1000,256,207,160
1403636599963555584,1000,1000,248,210,162
1403636600013555456,1000,1000,241,205,160
1403636600063555584,1000,1000,256,217,165
1403636600113555456,1000,1000,249,206,164
1403636600163555584,1000,1000,250,209,160
1403636600213555456,1000,1000,274,229,175
1403636600263555584,1000,1000,254,204,184
1403636600313555456,1000,1000,257,214,167
1403636600363555584,1000,1000,246,206,169
1403636600413555456,1001,1000,260,210,177
1403636600463555584,1000,1000,259,215,181
1403636600513555456,1000,1001,263,225,167
1403636600563555584,1000,1000,248,205,166
1403636600613555456,1000,1000,266,203,162
1403636600663555584,1000,1000,255,213,179
1403636600713555456,1000,1000,260,207,176
1403636600763555584,1000,1000,258,195,162
1403636600813555456,1000,1000,249,203,159
1403636600863555584,1000,1001,257,216,168
1403636600913555456,1000,1000,253,207,181
1403636600963555584,1001,1000,253,211,174
1403636601013555456,1001,1001,255,226,178
1403636601063555584,1000,1000,245,198,177
1403636601113555456,1001,1001,251,206,162
1403636601163555584,1001,1000,263,213,171
1403636601213555456,1000,1000,253,209,184
1403636601263555584,1001,1000,249,211,176
1403636601313555456,1000,1000,254,197,176
1403636601363555584,1000,1000,252,218,174
1403636601413555456,1000,1000,249,196,179
1403636601463555584,1000,1000,254,194,166
1403636601513555456,1000,1000,247,217,165
1403636601563555584,1000,1000,264,226,184
1403636601613555456,1000,1000,251,216,197
1403636601663555584,1000,1000,261,210,183
1403636601713555456,1000,1000,272,233,196
1403636601763555584,1000,1000,245,199,194
1403636601813555456,1000,1001,263,218,180
1403636601863555584,1000,1001,249,212,188
1403636601913555456,1000,1000,249,200,176
1403636601963555584,1000,1000,255,204,175
1403636602013555456,1000,1001,262,207,174
1403636602063555584,1000,1000,253,207,176
1403636602113555456,1000,1000,268,218,180
1403636602163555584,1000,1000,251,211,183
1403636602213555456,1000,1000,263,221,178
1403636602263555584,1000,1000,247,205,184
1403636602313555456,1000,1000,259,220,186
1403636602363555584,1000,1000,256,219,194
1403636602413555456,1001,1000,248,207,185
1403636602463555584,1000,1000,261,216,180
1403636602513555456,1000,1000,264,220,194
1403636602563555584,1001,1001,261,210,190
1403636602613555456,1001,1000,250,185,166
1403636602663555584,1000,1001,254,219,167
1403636602713555456,1000,1000,256,210,187
1403636602763555584,1000,1000,262,223,179
1403636602813555456,1000,1000,263,215,196
1403636602863555584,1000,1000,271,229,189
1403636602913555456,1000,1000,249,210,203
1403636602963555584,1001,1000,260,220,185
1403636603013555456,1000,1000,250,199,182
1403636603063555584,1000,1000,256,213,174
1403636603113555456,1000,1000,266,228,199
1403636603163555584,1000,1000,266,221,201
1403636603213555456,1000,1000,242,209,189
1403636603263555584,1000,1001,257,213,183
1403636603313555456,1000,1000,260,220,195
1403636603363555584,1001,1000,263,220,191
1403636603413555456,1000,1000,263,213,193
1403636603463555584,1000,1000,253,210,186
1403636603513555456,1000,1000,263,224,190
1403636603563555584,1000,1000,261,214,200
1403636603613555456,1000,1001,251,205,188
1403636603663555584,1000,1000,259,203,176
1403636603713555456,1000,1000,263,200,163
1403636603763555584,1000,1000,265,208,176
1403636603813555456,1000,1000,257,208,174
1403636603863555584,1000,1000,260,223,180
1403636603913555456,1000,1000,265,209,181
1403636603963555584,1000,1001,267,210,179
1403636604013555456,1000,1000,259,223,183
1403636604063555584,1000,1000,262,208,191
1403636604113555456,1000,1000,257,203,178
1403636604163555584,1000,1000,259,202,174
1403636604213555456,1000,1001,260,210,176
1403636604263555584,1000,1000,263,216,183
1403636604313555456,1000,1001,257,215,192
1403636604363555584,1001,1000,262,215,182
1403636604413555456,1000,1001,253,198,174
1403636604463555584,1000,1000,249,211,177
1403636604513555456,1000,1000,265,214,191
1403636604563555584,1000,1000,255,207,185
1403636604613555456,1000,1000,266,217,186
1403636604663555584,1000,1000,265,207,184
1403636604713555456,1000,1000,250,203,182
1403636604763555584,1000,1000,248,201,175
1403636604813555456,1000,1000,266,219,184
1403636604863555584,1000,1000,244,202,183
1403636604913555456,1000,1000,257,220,183
1403636604963555584,1001,1000,260,216,193
1403636605013555456,1000,1000,261,217,201
1403636605063555584,1001,1000,260,218,191
1403636605113555456,1000,1000,259,209,187
1403636605163555584,1000,1000,248,204,180
1403636605213555456,1000,1001,275,221,178
1403636605263555584,1000,1001,254,201,191
1403636605313555456,1000,1000,265,220,181
1403636605363555584,1000,1000,264,205,179
1403636605413555456,1000,1000,262,208,180
1403636605463555584,1000,1001,254,209,181
1403636605513555456,1000,1000,256,215,189
1403636605563555584,1000,1000,253,201,182
1403636605613555456,1000,1000,267,220,174
1403636605663555584,1000,1000,264,210,176
1403636605713555456,1000,1000,254,215,181
1403636605763555584,1000,1000,259,211,186
1403636605813555456,1000,1000,267,222,190
1403636605863555584,1000,1001,260,211,195
1403636605913555456,1000,1001,264,210,191
1403636605963555584,1000,1000,261,228,188
1403636606013555456,1001,1000,250,204,196
1403636606063555584,1001,1000,248,206,181
1403636606113555456,1000,1000,237,183,170
1403636606163555584,1000,1001,255,202,158
1403636606213555456,1000,1000,260,203,169
1403636606263555584,1000,1001,258,206,176
1403636606313555456,1000,1000,251,212,189
1403636606363555584,1000,1000,260,206,183
1403636606413555456,1000,1000,259,195,180
1403636606463555584,1000,1000,250,209,172
1403636606513555456,1000,1000,257,216,196
1403636606563555584,1000,1000,244,209,189
1403636606613555456,1000,1000,258,208,183
1403636606663555584,1000,1000,254,214,184
1403636606713555456,1000,1000,248,205,192
1403636606763555584,1000,1000,262,210,186
1403636606813555456,1000,1000,264,202,182
1403636606863555584,1000,1000,259,214,176
1403636606913555456,1000,1000,250,203,193
1403636606963555584,1000,1000,248,212,191
1403636607013555456,1001,1000,242,196,179
1403636607063555584,1000,1000,258,216,179
1403636607113555456,1001,1000,266,201,181
1403636607163555584,1000,1000,255,192,166
1403636607213555456,1000,1001,263,201,166
1403636607263555584,1000,1000,260,209,177
1403636607313555456,1000,1000,253,213,185
1403636607363555584,1001,1000,266,222,193
1403636607413555456,1000,1000,258,206,191
1403636607463555584,1000,1000,257,210,181
1403636607513555456,1000,1000,253,212,178
1403636607563555584,1000,1000,259,210,187
1403636607613555456,1000,1000,254,216,188
1403636607663555584,1001,1000,258,209,192
1403636607713555456,1000,1000,253,205,188
1403636607763555584,1000,1000,256,203,183
1403636607813555456,1000,1000,267,222,184
1403636607863555584,1000,1000,248,203,191
1403636607913555456,1001,1000,256,220,188
1403636607963555584,1000,1000,255,197,191
1403636608013555456,1000,1000,259,210,178
1403636608063555584,1000,1000,256,214,187
1403636608113555456,1000,1001,240,197,180
1403636608163555584,1000,1000,259,215,179
1403636608213555456,1000,1000,256,204,195
1403636608263555584,1000,1001,246,190,174
1403636608313555456,1000,1000,260,223,168
1403636608363555584,1000,1000,256,202,195
1403636608413555456,1000,1001,254,209,181
1403636608463555584,1000,1000,256,211,186
1403636608513555456,1001,1000,255,207,181
1403636608563555584,1000,1000,243,202,181
1403636608613555456,1000,1000,265,206,173
1403636608663555584,1000,1000,259,198,173
1403636608713555456,1000,1000,260,210,175
1403636608763555584,1000,1000,253,218,190
1403636608813555456,1001,1001,251,201,189
1403636608863555584,1000,1001,261,211,183
1403636608913555456,1001,1000,248,209,189
1403636608963555584,1000,1000,254,207,177
1403636609013555456,1000,1000,269,214,184
1403636609063555584,1000,1001,250,202,182
1403636609113555456,1000,1000,245,210,185
1403636609163555584,1000,1000,261,212,186
1403636609213555456,1001,1000,250,197,176
1403636609263555584,1000,1000,258,201,170
1403636609313555456,1000,1000,256,206,188
1403636609363555584,1000,1000,263,204,184
1403636609413555456,1001,1000,259,202,174
1403636609463555584,1001,1000,253,200,179
1403636609513555456,1000,1000,257,200,171
1403636609563555584,1000,1000,245,201,179
1403636609613555456,1000,1000,252,215,180
1403636609663555584,1000,1000,244,202,186
1403636609713555456,1000,1000,248,208,173
1403636609763555584,1000,1000,262,221,188
1403636609813555456,1000,1000,257,212,187
1403636609863555584,1000,1000,262,214,185
1403636609913555456,1000,1000,255,206,191
1403636609963555584,1001,1000,250,204,179
1403636610013555456,1000,1000,265,214,180
1403636610063555584,1000,1000,245,206,184
1403636610113555456,1000,1000,259,204,175
1403636610163555584,1000,1000,258,205,177
1403636610213555456,1000,1000,241,200,178
1403636610263555584,1000,1000,253,205,172
1403636610313555456,1000,1000,254,200,172
1403636610363555584,1000,1000,266,211,178
1403636610413555456,1000,1000,253,200,184
1403636610463555584,1000,1001,257,208,180
1403636610513555456,1000,1000,264,213,186
1403636610563555584,1000,1000,260,207,187
1403636610613555456,1000,1000,250,205,183
1403636610663555584,1000,1000,263,203,184
1403636610713555456,1000,1000,241,198,180
1403636610763555584,1001,1000,224,189,154
1403636610813555456,1000,1001,242,203,165
1403636610863555584,1000,1000,220,184,153
1403636610913555456,1000,1001,239,194,155
1403636610963555584,1000,1000,228,177,150
1403636611013555456,1000,1000,244,190,143
1403636611063555584,1000,1000,233,189,148
1403636611113555456,1000,1000,241,204,151
1403636611163555584,1000,1000,223,194,172
1403636611213555456,1000,1000,227,179,158
1403636611263555584,1000,1000,226,180,148
1403636611313555456,1000,1000,227,183,150
1403636611363555584,1000,1000,253,200,138
1403636611413555456,1001,1001,257,212,163
1403636611463555584,1000,1000,265,211,164
1403636611513555456,1000,1000,268,213,163
1403636611563555584,1000,1000,276,223,171
1403636611613555456,1000,1000,244,196,163
1403636611663555584,1000,1000,256,210,151
1403636611713555456,1000,1000,269,219,172
1403636611763555584,1000,1000,272,216,181
1403636611813555456,1000,1000,267,217,176
1403636611863555584,1000,1000,271,228,183
1403636611913555456,1000,1000,278,216,174
1403636611963555584,1000,1000,284,241,186
1403636612013555456,1000,1000,258,208,187
1403636612063555584,1000,1001,251,214,171
1403636612113555456,1000,1000,262,210,169
1403636612163555584,1000,1000,253,216,169
1403636612213555456,1000,1000,255,213,171
1403636612263555584,1000,1000,277,227,174
1403636612313555456,1000,1000,245,200,175
1403636612363555584,1000,1000,254,216,157
1403636612413555456,1000,1000,258,205,163
1403636612463555584,1000,1000,258,220,162
1403636612513555456,1000,1000,270,205,169
1403636612563555584,1000,1000,259,219,164
1403636612613555456,1000,1000,262,216,177
1403636612663555584,1000,1000,255,216,171
1403636612713555456,1001,1000,271,218,174
1403636612763555584,1000,1000,260,216,168
1403636612813555456,1002,1000,265,222,182
1403636612863555584,1000,1000,258,224,198
1403636612913555456,1000,1000,263,220,187
1403636612963555584,1000,1000,252,218,189
1403636613013555456,1000,1000,266,226,193
1403636613063555584,1000,1000,261,220,188
1403636613113555456,1001,1000,266,219,188
1403636613163555584,1000,1001,261,221,188
1403636613213555456,1000,1000,282,234,191
1403636613263555584,1000,1000,265,218,193
1403636613313555456,1000,1000,270,220,177
1403636613363555584,1000,1000,265,223,186
1403636613413555456,1000,1001,253,208,177
1403636613463555584,1001,1000,253,218,181
1403636613513555456,1000,1000,258,215,182
1403636613563555584,1000,1000,253,201,173
1403636613613555456,1000,1000,259,221,175
1403636613663555584,1000,1000,261,204,183
1403636613713555456,1000,1000,261,220,172
1403636613763555584,1000,1000,251,210,188
1403636613813555456,1000,1001,265,223,187
1403636613863555584,1000,1000,270,222,193
1403636613913555456,1000,1000,262,232,202
1403636613963555584,1000,1000,261,225,201
1403636614013555456,1000,1000,254,216,193
1403636614063555584,1000,1000,258,211,180
1403636614113555456,1000,1000,257,218,186
1403636614163555584,1000,1000,248,203,193
1403636614213555456,1000,1001,262,219,175
1403636614263555584,1000,1000,254,209,183
1403636614313555456,1000,1001,261,219,178
1403636614363555584,1000,1000,270,224,186
1403636614413555456,1000,1000,270,217,177
1403636614463555584,1000,1000,280,237,193
1403636614513555456,1000,1000,266,224,199
1403636614563555584,1000,1000,247,203,185
1403636614613555456,1001,1000,272,227,179
1403636614663555584,1000,1000,259,217,190
1403636614713555456,1000,1001,266,212,180
1403636614763555584,1000,1001,276,231,190
