timestamp,kp1_count,kp2_count,stereo_matches,triangulated_points,temporal_matches
1403636582913555456,1000,1000,577,488,360
1403636582963555584,1000,1000,594,536,382
1403636583013555456,1000,1001,601,499,379
1403636583063555584,1000,1000,590,490,345
1403636583113555456,1000,1000,584,511,386
1403636583163555584,1001,1000,566,474,390
1403636583213555456,1000,1000,546,438,330
1403636583263555584,1000,1000,551,443,318
1403636583313555456,1000,1000,530,415,304
1403636583363555584,1000,1000,564,435,269
1403636583413555456,1000,1000,572,488,320
1403636583463555584,1000,1001,551,480,352
1403636583513555456,1000,1000,570,495,344
1403636583563555584,1000,1000,534,415,332
1403636583613555456,1000,1000,529,447,270
1403636583663555584,1000,1000,466,393,286
1403636583713555456,1000,1001,447,379,278
1403636583763555584,1000,1000,427,336,249
1403636583813555456,1000,1000,390,305,225
1403636583863555584,1000,1000,365,304,211
1403636583913555456,1000,1000,331,274,203
1403636583963555584,1000,1000,289,220,176
1403636584013555456,1000,1001,244,181,139
1403636584063555584,1000,1001,252,177,123
1403636584113555456,1000,1000,221,175,120
1403636584163555584,1000,1000,277,213,130
1403636584213555456,1000,1000,322,276,164
1403636584263555584,1000,1000,329,241,182
1403636584313555456,1000,1000,388,318,184
1403636584363555584,1001,1000,382,289,205
1403636584413555456,1000,1000,399,311,202
1403636584463555584,1000,1001,447,361,225
1403636584513555456,1000,1000,463,390,257
1403636584563555584,1000,1000,487,401,269
1403636584613555456,1000,1000,549,473,299
1403636584663555584,1000,1000,538,439,325
1403636584713555456,1000,1000,566,466,329
1403636584763555584,1000,1000,563,423,307
1403636584813555456,1000,1000,603,496,308
1403636584863555584,1000,1000,605,498,344
1403636584913555456,1001,1000,583,453,338
1403636584963555584,1000,1000,596,489,323
1403636585013555456,1000,1000,558,470,347
1403636585063555584,1000,1000,580,487,361
1403636585113555456,1001,1002,562,482,356
1403636585163555584,1000,1001,533,446,344
1403636585213555456,1000,1000,552,422,311
1403636585263555584,1000,1001,518,438,281
1403636585313555456,1000,1000,523,460,296
1403636585363555584,1000,1000,524,416,301
1403636585413555456,1000,1000,524,413,292
1403636585463555584,1000,1000,556,463,293
1403636585513555456,1001,1000,547,477,330
1403636585563555584,1000,1000,510,429,341
1403636585613555456,1000,1000,517,392,287
1403636585663555584,1000,1000,442,346,260
1403636585713555456,1000,1001,452,373,252
1403636585763555584,1000,1000,395,302,240
1403636585813555456,1000,1000,375,277,203
1403636585863555584,1000,1001,350,298,198
1403636585913555456,1000,1000,318,247,204
1403636585963555584,1000,1000,292,224,162
1403636586013555456,1000,1000,268,200,151
1403636586063555584,1000,1000,268,189,133
1403636586113555456,1001,1000,237,171,119
1403636586163555584,1000,1001,236,183,109
1403636586213555456,1001,1000,265,186,124
1403636586263555584,1001,1001,262,198,133
1403636586313555456,1000,1000,279,204,135
1403636586363555584,1001,1000,258,189,127
1403636586413555456,1000,1000,272,201,140
1403636586463555584,1000,1000,264,204,142
1403636586513555456,1000,1000,241,185,136
1403636586563555584,1000,1000,236,166,112
1403636586613555456,1000,1001,220,163,105
1403636586663555584,1000,1000,201,145,113
1403636586713555456,1000,1000,245,181,105
1403636586763555584,1000,1000,241,179,140
1403636586813555456,1001,1000,229,174,117
1403636586863555584,1000,1000,237,186,126
1403636586913555456,1000,1000,245,181,126
1403636586963555584,1000,1000,248,187,134
1403636587013555456,1000,1000,253,184,136
1403636587063555584,1001,1000,239,186,135
1403636587113555456,1000,1000,237,180,121
1403636587163555584,1000,1000,247,168,119
1403636587213555456,1000,1000,222,176,113
1403636587263555584,1000,1000,240,165,119
1403636587313555456,1000,1000,256,193,117
1403636587363555584,1000,1000,279,199,129
1403636587413555456,1000,1000,280,216,130
1403636587463555584,1000,1000,270,183,139
1403636587513555456,1000,1000,281,204,121
1403636587563555584,1001,1000,317,213,135
1403636587613555456,1000,1000,317,220,153
1403636587663555584,1000,1000,315,207,144
1403636587713555456,1000,1000,321,251,155
1403636587763555584,1000,1000,331,251,172
1403636587813555456,1001,1000,331,227,174
1403636587863555584,1000,1000,350,239,162
1403636587913555456,1000,974,363,262,152
1403636587963555584,1001,851,399,273,187
1403636588013555456,943,821,339,239,169
1403636588063555584,1000,995,372,274,167
1403636588113555456,1000,1000,377,275,180
1403636588163555584,1000,1000,387,281,178
1403636588213555456,1000,1000,367,269,189
1403636588263555584,1000,1001,338,235,166
1403636588313555456,1000,1002,372,259,165
1403636588363555584,1000,1000,359,281,186
1403636588413555456,1000,1000,362,259,198
1403636588463555584,1001,1000,382,284,201
1403636588513555456,1000,1000,365,291,215
1403636588563555584,1000,1000,358,275,208
1403636588613555456,1000,1000,375,282,194
1403636588663555584,1000,1000,389,300,203
1403636588713555456,1000,1001,400,258,188
1403636588763555584,1000,1000,379,302,190
1403636588813555456,1000,1000,369,270,212
1403636588863555584,1000,936,366,256,184
1403636588913555456,1000,962,325,226,187
1403636588963555584,1001,877,294,199,148
1403636589013555456,1000,927,291,211,143
1403636589063555584,1000,976,312,206,145
1403636589113555456,1000,1000,341,253,146
1403636589163555584,1000,1000,313,222,157
1403636589213555456,1000,1000,335,238,151
1403636589263555584,1000,1000,335,244,160
1403636589313555456,1000,1000,332,235,153
1403636589363555584,1000,1001,353,274,165
1403636589413555456,1000,1000,324,214,149
1403636589463555584,1000,1001,323,253,145
1403636589513555456,1000,1001,342,261,160
1403636589563555584,1000,1000,360,275,182
1403636589613555456,1000,1000,350,268,182
1403636589663555584,1000,1000,340,266,167
1403636589713555456,1000,1000,333,242,168
1403636589763555584,1000,1000,344,239,141
1403636589813555456,1000,1000,305,201,126
1403636589863555584,1000,1000,278,190,118
1403636589913555456,1000,1000,281,201,112
1403636589963555584,1000,1000,287,189,121
1403636590013555456,1000,1001,273,181,94
1403636590063555584,1000,1000,277,189,113
1403636590113555456,1000,1001,247,190,124
1403636590163555584,1000,1001,240,196,130
1403636590213555456,1001,1000,234,162,119
1403636590263555584,1000,1000,222,176,117
1403636590313555456,1000,1002,234,189,133
1403636590363555584,1000,1002,252,168,114
1403636590413555456,1000,1000,257,183,103
1403636590463555584,1000,1000,281,229,116
1403636590513555456,1000,1001,288,228,145
1403636590563555584,1001,1000,297,237,153
1403636590613555456,1001,1000,319,231,160
1403636590663555584,1000,1000,299,212,142
1403636590713555456,1000,1000,338,253,155
1403636590763555584,1000,1001,321,247,165
1403636590813555456,1000,1000,338,247,151
1403636590863555584,1000,1000,336,251,160
1403636590913555456,1000,1000,360,276,177
1403636590963555584,1000,1000,353,259,169
1403636591013555456,1001,1000,357,280,165
1403636591063555584,1000,1003,327,262,184
1403636591113555456,1000,1000,303,219,164
1403636591163555584,1000,1000,324,217,131
1403636591213555456,1001,1001,302,233,134
1403636591263555584,1000,1000,312,228,151
1403636591313555456,1000,1000,307,228,157
1403636591363555584,1000,1000,300,203,144
1403636591413555456,1000,1000,299,205,132
1403636591463555584,1000,1001,276,179,138
1403636591513555456,1000,1000,302,196,105
1403636591563555584,1000,1000,308,201,108
1403636591613555456,1000,1000,323,215,135
1403636591663555584,1000,1000,350,263,150
1403636591713555456,1000,1000,355,248,181
1403636591763555584,1000,1000,345,239,170
1403636591813555456,1000,1001,346,232,156
1403636591863555584,1000,1000,359,274,174
1403636591913555456,1000,1000,347,274,197
1403636591963555584,1000,1001,339,246,189
1403636592013555456,1000,1000,357,291,182
1403636592063555584,1000,1000,340,265,202
1403636592113555456,1000,1000,353,280,201
1403636592163555584,1000,1001,332,251,191
1403636592213555456,1000,1000,353,258,185
1403636592263555584,1000,1000,333,249,184
1403636592313555456,1000,1000,325,248,175
1403636592363555584,1000,1000,329,233,185
1403636592413555456,1000,1000,332,242,152
1403636592463555584,1000,995,335,250,166
1403636592513555456,908,897,303,213,148
1403636592563555584,840,756,289,195,128
1403636592613555456,978,853,318,238,146
1403636592663555584,939,852,317,225,161
1403636592713555456,923,828,318,203,144
1403636592763555584,792,687,273,205,137
1403636592813555456,774,657,241,202,145
1403636592863555584,775,612,274,199,136
1403636592913555456,887,672,259,187,132
1403636592963555584,847,679,224,176,122
1403636593013555456,843,678,230,146,101
1403636593063555584,1000,777,234,163,77
1403636593113555456,955,782,231,166,102
1403636593163555584,1000,958,265,175,100
1403636593213555456,1000,927,262,186,108
1403636593263555584,1000,1000,285,218,111
1403636593313555456,1000,1000,278,219,135
1403636593363555584,1000,1000,267,190,127
1403636593413555456,1000,1000,245,185,114
1403636593463555584,1001,1000,215,167,108
1403636593513555456,1000,1000,197,136,91
1403636593563555584,1000,1000,196,142,78
1403636593613555456,1001,1000,210,158,87
1403636593663555584,1000,1000,234,159,89
1403636593713555456,1000,1000,211,145,82
1403636593763555584,1000,1001,243,172,82
1403636593813555456,985,905,243,175,84
1403636593863555584,848,792,232,165,89
1403636593913555456,740,659,200,151,82
1403636593963555584,698,554,200,131,89
1403636594013555456,608,451,194,137,69
1403636594063555584,570,445,171,109,85
1403636594113555456,549,422,191,125,84
1403636594163555584,542,481,214,137,84
1403636594213555456,531,495,226,147,91
1403636594263555584,567,541,235,178,105
1403636594313555456,585,627,248,182,127
1403636594363555584,663,619,289,212,126
1403636594413555456,729,661,312,226,152
1403636594463555584,795,705,310,250,170
1403636594513555456,852,724,319,230,153
1403636594563555584,905,780,347,252,160
1403636594613555456,957,852,362,266,185
1403636594663555584,1000,927,366,298,191
1403636594713555456,983,836,378,285,201
1403636594763555584,859,696,338,242,182
1403636594813555456,670,555,241,193,152
1403636594863555584,510,558,208,166,120
1403636594913555456,501,487,215,153,113
1403636594963555584,430,417,182,131,90
1403636595013555456,445,390,182,122,79
1403636595063555584,455,396,192,139,85
1403636595113555456,508,453,181,130,95
1403636595163555584,577,489,192,121,80
1403636595213555456,685,575,202,124,77
1403636595263555584,870,678,232,168,85
1403636595313555456,1000,864,234,150,96
1403636595363555584,1001,1000,263,198,84
1403636595413555456,1000,1000,275,192,120
1403636595463555584,1000,1000,211,169,95
1403636595513555456,1000,1000,178,138,105
1403636595563555584,1000,1000,155,118,70
1403636595613555456,1000,1000,174,124,74
1403636595663555584,1000,1000,191,147,76
1403636595713555456,1000,1000,238,157,88
1403636595763555584,1000,1000,281,195,103
1403636595813555456,880,716,220,155,87
1403636595863555584,816,678,213,154,86
1403636595913555456,646,568,179,110,95
1403636595963555584,631,552,177,132,72
1403636596013555456,579,476,158,106,73
1403636596063555584,619,536,171,110,64
1403636596113555456,796,653,218,126,68
1403636596163555584,1000,981,256,163,76
1403636596213555456,1002,1000,268,188,96
1403636596263555584,1000,1000,301,203,125
1403636596313555456,1000,1000,314,234,137
1403636596363555584,1001,1002,300,231,153
1403636596413555456,1000,1000,311,230,152
1403636596463555584,1000,1000,341,255,168
1403636596513555456,1000,1000,339,237,159
1403636596563555584,1000,1000,320,229,153
1403636596613555456,1000,1000,317,227,140
1403636596663555584,1000,1000,324,248,163
1403636596713555456,1001,1000,344,264,165
1403636596763555584,1000,1000,316,219,169
1403636596813555456,1000,1000,308,241,153
1403636596863555584,1001,1000,300,205,157
1403636596913555456,1000,1000,322,256,148
1403636596963555584,1000,1001,301,216,160
1403636597013555456,1000,1000,298,219,138
1403636597063555584,1000,1000,270,181,136
1403636597113555456,1000,1000,278,189,118
1403636597163555584,1000,1000,255,157,105
1403636597213555456,1000,1000,233,169,97
1403636597263555584,1001,1000,232,150,97
1403636597313555456,1000,1000,258,196,109
1403636597363555584,1000,1000,239,158,121
1403636597413555456,1000,1000,230,150,113
1403636597463555584,1000,1000,221,139,91
1403636597513555456,1000,1000,214,125,87
1403636597563555584,1000,1001,186,125,84
1403636597613555456,1000,1000,224,148,75
1403636597663555584,1000,1000,216,157,100
1403636597713555456,1000,1000,231,171,109
1403636597763555584,1001,1001,228,150,105
1403636597813555456,1000,1000,257,161,97
1403636597863555584,1000,1000,244,175,105
1403636597913555456,1000,1000,259,179,110
1403636597963555584,1001,1000,261,190,112
1403636598013555456,1000,1000,257,163,115
1403636598063555584,1000,1000,234,157,99
1403636598113555456,1000,1000,237,162,95
1403636598163555584,1000,1000,234,162,95
1403636598213555456,1001,1000,221,155,99
1403636598263555584,1000,1000,204,133,89
1403636598313555456,1000,1000,198,126,82
1403636598363555584,1000,1000,226,161,75
1403636598413555456,1000,1000,227,141,101
1403636598463555584,1001,1000,216,140,78
1403636598513555456,1000,1001,194,138,97
1403636598563555584,1000,1000,185,118,84
1403636598613555456,1000,1001,174,130,78
1403636598663555584,1000,1000,192,126,85
1403636598713555456,1000,1001,155,102,67
1403636598763555584,1000,1000,156,97,61
1403636598813555456,1000,1000,169,118,63
1403636598863555584,1000,1000,161,109,67
1403636598913555456,1000,1000,172,121,65
1403636598963555584,1000,1000,134,74,70
1403636599013555456,1000,1000,145,84,47
1403636599063555584,1000,1000,140,91,64
1403636599113555456,1000,1000,128,80,59
1403636599163555584,1000,1000,166,113,52
1403636599213555456,1000,1000,168,125,76
1403636599263555584,1000,1000,188,143,95
1403636599313555456,1000,1000,231,185,118
1403636599363555584,1000,1000,267,200,123
1403636599413555456,1000,1000,259,204,146
1403636599463555584,1000,1000,282,231,154
1403636599513555456,1000,1000,271,229,166
1403636599563555584,1001,1000,269,214,160
1403636599613555456,1000,1000,263,229,165
1403636599663555584,1000,1000,242,209,173
1403636599713555456,1000,1001,236,194,125
1403636599763555584,1000,1000,252,197,128
1403636599813555456,1000,1000,247,210,157
1403636599863555584,1000,1000,241,192,142
1403636599913555456,1000,1000,268,231,153
1403636599963555584,1000,1000,241,197,171
1403636600013555456,1000,1000,256,205,158
1403636600063555584,1000,1000,259,201,143
1403636600113555456,1000,1000,258,214,151
1403636600163555584,1001,1000,261,204,168
1403636600213555456,1001,1000,264,222,170
1403636600263555584,1000,1000,270,224,186
1403636600313555456,1000,1001,253,204,175
1403636600363555584,1000,1000,250,213,165
1403636600413555456,1000,1000,261,218,174
1403636600463555584,1000,1000,267,222,176
1403636600513555456,1001,1000,260,204,167
1403636600563555584,1000,1000,266,221,160
1403636600613555456,1000,1000,275,211,173
1403636600663555584,1000,1000,246,193,168
1403636600713555456,1000,1000,252,202,166
1403636600763555584,1000,1000,254,192,165
1403636600813555456,1000,1000,243,211,159
1403636600863555584,1000,1000,263,212,184
1403636600913555456,1000,1001,248,217,186
1403636600963555584,1000,1000,255,208,179
1403636601013555456,1000,1000,259,214,173
1403636601063555584,1000,1000,249,195,174
1403636601113555456,1000,1001,257,209,167
1403636601163555584,1000,1000,253,205,177
1403636601213555456,1000,1000,264,223,185
1403636601263555584,1000,1000,253,209,189
1403636601313555456,1000,1001,256,202,174
1403636601363555584,1000,1000,260,211,182
1403636601413555456,1000,1000,253,222,190
1403636601463555584,1000,1000,263,212,194
1403636601513555456,1001,1000,258,209,178
1403636601563555584,1001,1001,261,206,171
1403636601613555456,1000,1001,245,207,180
1403636601663555584,1000,1000,263,212,183
1403636601713555456,1000,1000,250,208,186
1403636601763555584,1000,1000,258,214,185
1403636601813555456,1000,1000,260,208,182
1403636601863555584,1000,1000,260,218,187
1403636601913555456,1000,1000,251,207,190
1403636601963555584,1000,1000,259,211,180
1403636602013555456,1000,1001,245,199,181
1403636602063555584,1000,1000,265,214,173
1403636602113555456,1000,1002,262,212,187
1403636602163555584,1000,1000,272,215,190
1403636602213555456,1000,1000,262,203,169
1403636602263555584,1000,1000,258,214,166
1403636602313555456,1000,1000,267,220,188
1403636602363555584,1000,1000,251,211,186
1403636602413555456,1000,1001,254,213,177
1403636602463555584,1000,1000,259,220,191
1403636602513555456,1000,1000,263,207,178
1403636602563555584,1000,1000,268,229,187
1403636602613555456,1000,1000,261,219,204
1403636602663555584,1001,1000,258,202,185
1403636602713555456,1000,1001,257,211,177
1403636602763555584,1000,1000,264,215,189
1403636602813555456,1000,1000,275,215,182
1403636602863555584,1000,1000,263,222,188
1403636602913555456,1001,1001,265,225,195
1403636602963555584,1000,1000,266,220,194
1403636603013555456,1000,1000,261,217,191
1403636603063555584,1000,1000,264,201,179
1403636603113555456,1000,1000,265,204,176
1403636603163555584,1000,1000,263,213,179
1403636603213555456,1000,1000,247,204,186
1403636603263555584,1000,1000,265,212,180
1403636603313555456,1001,1000,265,213,186
1403636603363555584,1000,1000,264,217,189
1403636603413555456,1000,1000,262,220,188
1403636603463555584,1000,1001,256,204,179
1403636603513555456,1000,1000,266,207,175
1403636603563555584,1001,1000,255,213,183
1403636603613555456,1000,1000,260,223,189
1403636603663555584,1000,1001,263,212,190
1403636603713555456,1000,1000,262,222,192
1403636603763555584,1000,1000,267,230,203
1403636603813555456,1000,1000,264,213,196
1403636603863555584,1000,1000,270,217,174
1403636603913555456,1000,1000,265,218,183
1403636603963555584,1000,1000,260,217,184
1403636604013555456,1000,1000,261,217,196
1403636604063555584,1000,1000,269,218,186
1403636604113555456,1000,1000,269,233,190
1403636604163555584,1000,1000,266,225,195
1403636604213555456,1000,1000,263,221,197
1403636604263555584,1000,1000,262,215,198
1403636604313555456,1000,1000,251,214,188
1403636604363555584,1000,1000,264,225,190
1403636604413555456,1000,1000,263,223,201
1403636604463555584,1000,1000,261,218,194
1403636604513555456,1000,1001,261,215,189
1403636604563555584,1000,1000,270,227,200
1403636604613555456,1000,1000,258,215,199
1403636604663555584,1001,1000,261,214,192
1403636604713555456,1000,1001,277,231,187
1403636604763555584,1000,1000,271,223,201
1403636604813555456,1000,1000,268,214,192
1403636604863555584,1000,1000,270,229,196
1403636604913555456,1000,1000,264,227,202
1403636604963555584,1000,1000,273,235,205
1403636605013555456,1000,1000,252,205,202
1403636605063555584,1000,1001,256,197,174
1403636605113555456,1000,1000,269,232,182
1403636605163555584,1000,1000,264,207,189
1403636605213555456,1000,1000,264,210,178
1403636605263555584,1000,1000,264,221,183
1403636605313555456,1000,1000,269,229,206
1403636605363555584,1000,1000,260,214,199
1403636605413555456,1000,1000,259,233,196
1403636605463555584,1001,1001,258,214,198
1403636605513555456,1000,1000,288,224,199
1403636605563555584,1000,1000,276,221,192
1403636605613555456,1000,1000,265,226,200
1403636605663555584,1000,1000,258,221,208
1403636605713555456,1001,1000,255,209,189
1403636605763555584,1000,1000,257,212,186
1403636605813555456,1000,1001,257,203,189
1403636605863555584,1000,1000,262,206,185
1403636605913555456,1000,1000,253,218,187
1403636605963555584,1001,1000,262,222,201
1403636606013555456,1001,1000,256,211,199
1403636606063555584,1000,1001,265,213,191
1403636606113555456,1000,1000,254,211,187
1403636606163555584,1000,1000,253,217,196
1403636606213555456,1000,1001,261,199,180
1403636606263555584,1000,1001,256,195,165
1403636606313555456,1000,1000,272,209,179
1403636606363555584,1000,1000,262,213,186
1403636606413555456,1000,1000,261,214,190
1403636606463555584,1000,1001,252,210,189
1403636606513555456,1002,1000,260,211,187
1403636606563555584,1000,1000,263,216,194
1403636606613555456,1002,1000,254,211,190
1403636606663555584,1000,1000,261,216,186
1403636606713555456,1001,1000,256,213,190
1403636606763555584,1000,1000,261,215,192
1403636606813555456,1000,1000,276,217,196
1403636606863555584,1000,1000,250,212,194
1403636606913555456,1000,1000,267,226,198
1403636606963555584,1000,1000,265,228,203
1403636607013555456,1000,1000,255,208,194
1403636607063555584,1000,1000,267,227,195
1403636607113555456,1000,1001,257,207,198
1403636607163555584,1000,1000,261,215,188
1403636607213555456,1000,1000,260,210,190
1403636607263555584,1000,1001,264,202,183
1403636607313555456,1000,1000,258,219,181
1403636607363555584,1000,1000,267,229,204
1403636607413555456,1000,1000,249,210,201
1403636607463555584,1001,1000,262,219,187
1403636607513555456,1001,1000,256,219,193
1403636607563555584,1000,1000,262,230,203
1403636607613555456,1000,1000,250,203,193
1403636607663555584,1000,1000,255,201,172
1403636607713555456,1000,1000,256,213,174
1403636607763555584,1000,1000,251,212,195
1403636607813555456,1000,1000,251,214,192
1403636607863555584,1001,1000,260,218,193
1403636607913555456,1002,1000,265,199,185
1403636607963555584,1000,1000,254,216,180
1403636608013555456,1001,1000,249,214,195
1403636608063555584,1000,1000,251,207,183
1403636608113555456,1000,1000,251,198,184
1403636608163555584,1000,1000,259,207,176
1403636608213555456,1000,1000,250,216,178
1403636608263555584,1002,1000,261,225,197
1403636608313555456,1000,1000,263,216,202
1403636608363555584,1000,1001,251,214,195
1403636608413555456,1000,1001,258,206,188
1403636608463555584,1000,1000,252,206,186
1403636608513555456,1001,1001,257,209,181
1403636608563555584,1000,1000,251,211,187
1403636608613555456,1000,1001,260,211,188
1403636608663555584,1000,1000,260,209,180
1403636608713555456,1001,1001,247,210,186
1403636608763555584,1000,1000,254,209,193
1403636608813555456,1000,1000,259,215,191
1403636608863555584,1000,1000,269,220,196
1403636608913555456,1000,1000,252,213,191
1403636608963555584,1000,1000,262,215,197
1403636609013555456,1000,1000,256,206,184
1403636609063555584,1000,1001,260,224,186
1403636609113555456,1000,1000,260,220,199
1403636609163555584,1000,1000,257,209,196
1403636609213555456,1000,1000,257,203,179
1403636609263555584,1000,1000,256,203,180
1403636609313555456,1000,1001,262,210,177
1403636609363555584,1000,1000,247,203,183
1403636609413555456,1000,1000,259,224,186
1403636609463555584,1000,1000,267,226,205
1403636609513555456,1000,1000,262,220,206
1403636609563555584,1000,1000,265,206,191
1403636609613555456,1000,1000,250,212,176
1403636609663555584,1001,1000,259,212,187
1403636609713555456,1000,1001,265,209,181
1403636609763555584,1000,1000,246,206,176
1403636609813555456,1000,1000,266,210,169
1403636609863555584,1000,1000,266,222,184
1403636609913555456,1000,1000,261,214,195
1403636609963555584,1000,1000,254,210,186
1403636610013555456,1000,1000,257,203,167
1403636610063555584,1000,1001,262,216,177
1403636610113555456,1000,1000,257,214,193
1403636610163555584,1000,1001,265,212,196
1403636610213555456,1000,1000,262,214,192
1403636610263555584,1000,1001,248,202,181
1403636610313555456,1000,1000,262,214,179
1403636610363555584,1001,1000,262,202,184
1403636610413555456,1000,1000,267,216,177
1403636610463555584,1000,1000,254,208,186
1403636610513555456,1000,1000,255,213,182
1403636610563555584,1000,1000,252,213,185
1403636610613555456,1000,1001,262,211,195
1403636610663555584,1000,1000,256,211,186
1403636610713555456,1001,1000,257,208,187
1403636610763555584,1000,1001,245,207,167
1403636610813555456,1000,1000,251,198,171
1403636610863555584,1001,1001,249,214,160
1403636610913555456,1000,1000,245,203,176
1403636610963555584,1000,1000,232,181,156
1403636611013555456,1000,1000,241,203,151
1403636611063555584,1000,1000,252,186,156
1403636611113555456,1001,1000,247,198,144
1403636611163555584,1000,1000,254,210,167
1403636611213555456,1000,1000,244,199,177
1403636611263555584,1000,1000,263,213,177
1403636611313555456,1000,1000,261,222,192
1403636611363555584,1000,1000,264,210,177
1403636611413555456,1001,1001,252,214,168
1403636611463555584,1000,1000,262,206,168
1403636611513555456,1000,1000,278,227,167
1403636611563555584,1000,1001,255,222,191
1403636611613555456,1000,1001,269,222,186
1403636611663555584,1000,1000,282,222,181
1403636611713555456,1000,1000,282,237,184
1403636611763555584,1002,1000,284,235,190
1403636611813555456,1000,1001,278,216,181
1403636611863555584,1000,1000,273,213,157
1403636611913555456,1001,1001,270,220,152
1403636611963555584,1000,1000,284,236,179
1403636612013555456,1000,1001,260,223,191
1403636612063555584,1000,1000,260,212,177
1403636612113555456,1000,1000,280,225,168
1403636612163555584,1000,1000,253,214,186
1403636612213555456,1000,1000,277,224,172
1403636612263555584,1000,1000,258,214,170
1403636612313555456,1000,1000,262,220,175
1403636612363555584,1000,1001,269,208,170
1403636612413555456,1000,1000,271,218,159
1403636612463555584,1000,1000,259,211,181
1403636612513555456,1001,1000,270,220,169
1403636612563555584,1000,1000,267,232,187
1403636612613555456,1000,1000,274,231,199
1403636612663555584,1000,1000,271,217,183
1403636612713555456,1000,1000,257,212,178
1403636612763555584,1000,1000,285,239,183
1403636612813555456,1000,1000,279,231,197
1403636612863555584,1000,1000,270,226,194
1403636612913555456,1001,1000,282,225,200
1403636612963555584,1000,1000,272,225,189
1403636613013555456,1000,1001,276,218,191
1403636613063555584,1000,1000,278,227,191
1403636613113555456,1000,1000,272,217,180
1403636613163555584,1000,1000,265,226,184
1403636613213555456,1000,1000,269,209,185
1403636613263555584,1000,1000,264,227,181
1403636613313555456,1000,1001,270,228,196
1403636613363555584,1000,1000,265,223,193
1403636613413555456,1000,1000,252,217,187
1403636613463555584,1000,1000,277,234,194
1403636613513555456,1000,1000,272,218,195
1403636613563555584,1000,1000,276,222,188
1403636613613555456,1000,1000,271,215,188
1403636613663555584,1000,1000,268,225,191
1403636613713555456,1001,1000,263,210,185
1403636613763555584,1000,1000,273,228,186
1403636613813555456,1000,1000,270,228,202
1403636613863555584,1000,1000,265,212,197
1403636613913555456,1001,1000,278,228,187
1403636613963555584,1000,1000,271,227,199
1403636614013555456,1000,1000,262,228,206
1403636614063555584,1000,1000,275,225,200
1403636614113555456,1000,1000,268,222,197
1403636614163555584,1001,1000,273,224,190
1403636614213555456,1000,1000,286,240,200
1403636614263555584,1000,1000,275,232,207
1403636614313555456,1000,1000,284,222,196
1403636614363555584,1000,1000,284,244,203
1403636614413555456,1000,1000,264,210,203
1403636614463555584,1001,1000,279,228,191
1403636614513555456,1000,1000,264,212,190
1403636614563555584,1000,1000,268,221,184
1403636614613555456,1001,1000,276,224,190
1403636614663555584,1000,1000,273,229,196
1403636614713555456,1000,1000,270,209,184
1403636614763555584,1000,1000,269,211,184
