timestamp,kp1_count,kp2_count,stereo_matches,triangulated_points,temporal_matches
1403636586613555456,1000,1000,142,76,51
1403636586663555584,1000,1000,157,87,44
1403636586713555456,1000,1000,167,85,52
1403636586763555584,1000,1000,164,87,59
1403636586813555456,1000,1000,168,88,55
1403636586863555584,1000,1000,159,107,63
1403636586913555456,1000,1000,156,81,68
1403636586963555584,1000,1000,155,81,46
1403636587013555456,1000,1000,147,77,59
1403636587063555584,1000,1000,156,90,48
1403636587113555456,1000,1000,168,89,70
1403636587163555584,1000,1000,167,93,63
1403636587213555456,1000,1000,165,86,64
1403636587263555584,1000,1000,187,110,56
1403636587313555456,1000,1000,191,112,73
1403636587363555584,1000,1000,178,102,70
1403636587413555456,1000,1000,196,112,74
1403636587463555584,1000,1000,184,103,72
1403636587513555456,1000,1000,216,127,67
1403636587563555584,1000,1000,202,122,88
1403636587613555456,1000,1000,204,112,79
1403636587663555584,1000,1000,212,120,76
1403636587713555456,1000,1000,195,112,84
1403636587763555584,1000,1000,220,125,78
1403636587813555456,1000,1000,209,115,84
1403636587863555584,1000,1000,230,138,89
1403636587913555456,1000,1000,231,139,88
1403636587963555584,1000,1000,204,127,86
1403636588013555456,1000,1000,217,125,97
1403636588063555584,1000,1000,191,108,82
1403636588113555456,1000,1000,203,119,65
1403636588163555584,1000,1000,206,128,83
1403636588213555456,1000,1000,226,139,94
1403636588263555584,1000,1000,226,139,102
1403636588313555456,1000,1000,216,125,94
1403636588363555584,1000,1000,214,143,92
1403636588413555456,1000,1000,209,124,102
1403636588463555584,1000,1000,218,132,92
1403636588513555456,1000,1000,213,136,89
1403636588563555584,1000,1000,219,128,103
1403636588613555456,1000,1000,201,123,94
1403636588663555584,1000,1000,217,139,89
1403636588713555456,1000,1000,213,117,77
1403636588763555584,1000,1000,218,114,86
1403636588813555456,1000,1000,211,126,88
1403636588863555584,1000,1000,202,118,72
1403636588913555456,1000,1000,196,122,77
1403636588963555584,1000,1000,211,123,80
1403636589013555456,1000,1000,211,124,80
1403636589063555584,1000,1000,231,121,76
1403636589113555456,1000,1000,223,123,86
1403636589163555584,1000,1000,219,124,78
1403636589213555456,1000,1000,217,132,91
1403636589263555584,1000,1000,231,145,91
1403636589313555456,1000,1000,229,147,105
1403636589363555584,1000,1000,213,136,96
1403636589413555456,1000,1000,197,111,79
1403636589463555584,1000,1000,225,139,77
1403636589513555456,1000,1000,208,125,87
1403636589563555584,1000,1000,187,105,85
1403636589613555456,1000,1000,201,121,69
1403636589663555584,1000,1000,188,114,78
1403636589713555456,1000,1000,196,116,77
1403636589763555584,1000,1000,204,115,63
1403636589813555456,1000,1000,184,105,68
1403636589863555584,1000,1000,177,105,73
1403636589913555456,1000,1000,166,98,69
1403636589963555584,1000,1000,174,104,49
1403636590013555456,1000,1000,167,86,59
1403636590063555584,1000,1000,173,100,48
1403636590113555456,1000,1000,156,107,64
1403636590163555584,1000,1000,148,84,61
1403636590213555456,1000,1000,126,69,53
1403636590263555584,1000,1000,127,81,42
1403636590313555456,1000,1000,129,82,54
1403636590363555584,1000,1000,163,96,52
1403636590413555456,1000,1000,171,104,58
1403636590463555584,1000,1000,156,88,58
1403636590513555456,1000,1000,169,104,48
1403636590563555584,1000,1000,168,103,69
1403636590613555456,1000,1000,184,115,71
1403636590663555584,1000,1000,169,101,70
1403636590713555456,1000,1000,194,118,61
1403636590763555584,1000,1000,181,112,79
1403636590813555456,1000,1000,182,113,73
1403636590863555584,1000,1000,187,120,62
1403636590913555456,1000,1000,188,109,74
1403636590963555584,1000,1000,171,108,63
1403636591013555456,1000,1000,169,98,68
1403636591063555584,1000,1000,202,115,60
1403636591113555456,1000,1000,203,113,71
1403636591163555584,1000,1000,217,138,80
1403636591213555456,1000,1000,194,117,100
1403636591263555584,1000,1000,190,110,70
1403636591313555456,1000,1000,188,125,79
1403636591363555584,1000,1000,200,132,94
1403636591413555456,1000,1000,203,108,91
1403636591463555584,1000,1000,190,110,81
1403636591513555456,1000,1000,202,121,82
1403636591563555584,1000,1000,210,114,77
1403636591613555456,1000,1000,216,122,77
1403636591663555584,1000,1000,217,113,80
1403636591713555456,1000,1000,200,100,72
1403636591763555584,1000,1000,197,108,59
1403636591813555456,1000,1000,211,109,61
1403636591863555584,1000,1000,225,142,76
1403636591913555456,1000,1000,213,127,101
1403636591963555584,1000,1000,228,136,98
1403636592013555456,1000,1000,224,125,93
1403636592063555584,1000,1000,201,116,82
1403636592113555456,1000,1000,195,123,78
1403636592163555584,1000,1000,185,111,80
1403636592213555456,1000,1000,188,109,81
1403636592263555584,1000,1000,137,87,69
1403636592313555456,1000,1000,151,97,57
1403636592363555584,1000,1000,158,82,72
1403636592413555456,1000,1000,155,92,53
1403636592463555584,1000,1000,175,110,62
1403636592513555456,1000,1000,182,103,72
1403636592563555584,1000,1000,222,135,75
1403636592613555456,1000,1000,220,137,86
1403636592663555584,1000,1000,229,160,82
1403636592713555456,1000,1000,246,163,116
1403636592763555584,1000,1000,258,164,99
1403636592813555456,1000,1000,255,171,114
1403636592863555584,1000,1000,285,200,125
1403636592913555456,1000,1000,251,166,137
1403636592963555584,1000,1000,293,181,108
1403636593013555456,1000,1000,270,165,120
1403636593063555584,1000,1000,255,158,107
1403636593113555456,1000,1000,281,176,105
1403636593163555584,1000,1000,284,187,114
1403636593213555456,1000,1000,287,191,134
1403636593263555584,1000,1000,298,203,139
1403636593313555456,1000,1000,249,183,138
1403636593363555584,1000,1000,190,122,100
1403636593413555456,1000,1000,171,120,79
1403636593463555584,1000,1000,134,77,72
1403636593513555456,1000,1000,116,59,49
1403636593563555584,1000,1000,98,54,35
1403636593613555456,1000,1000,126,63,30
1403636593663555584,1000,1000,145,73,31
1403636593713555456,1000,1000,143,68,38
1403636593763555584,1000,1000,174,99,43
1403636593813555456,1000,1000,170,108,54
1403636593863555584,1000,1000,161,100,55
1403636593913555456,1000,1000,184,96,54
1403636593963555584,1000,1000,166,97,61
1403636594013555456,1000,1000,192,110,60
1403636594063555584,1000,1000,213,116,65
1403636594113555456,1000,1000,217,119,80
1403636594163555584,1000,1000,208,113,72
1403636594213555456,1000,1000,225,125,68
1403636594263555584,1000,1000,206,121,75
1403636594313555456,1000,1000,216,122,80
1403636594363555584,1000,1000,200,121,74
1403636594413555456,1000,1000,184,104,61
1403636594463555584,1000,1000,184,107,64
1403636594513555456,1000,1000,187,120,70
1403636594563555584,1000,1000,218,126,80
1403636594613555456,1000,1000,212,139,74
1403636594663555584,1000,1000,223,141,92
1403636594713555456,1000,1000,232,154,79
1403636594763555584,1000,1000,225,144,96
1403636594813555456,1000,1000,252,165,100
1403636594863555584,1000,1000,248,153,101
1403636594913555456,1000,1000,249,175,113
1403636594963555584,1000,1000,243,170,109
1403636595013555456,1000,1000,267,169,124
1403636595063555584,1000,1000,274,169,120
1403636595113555456,1000,1000,273,175,108
1403636595163555584,1000,1000,295,188,122
1403636595213555456,1000,1000,314,204,131
1403636595263555584,1000,1000,319,199,141
1403636595313555456,1000,1000,277,165,128
1403636595363555584,1000,1000,226,139,96
1403636595413555456,1000,1000,184,121,99
1403636595463555584,1000,1000,147,89,79
1403636595513555456,1000,1000,103,58,50
1403636595563555584,1000,1000,103,53,34
1403636595613555456,1000,1000,101,50,32
1403636595663555584,1000,1000,133,72,32
1403636595713555456,1000,1000,150,89,50
1403636595763555584,1000,1000,142,79,49
1403636595813555456,1000,1000,165,101,54
1403636595863555584,1000,1000,185,96,66
1403636595913555456,1000,1000,206,102,60
1403636595963555584,1000,1000,210,102,53
1403636596013555456,1000,1000,186,97,55
1403636596063555584,1000,1000,176,93,58
1403636596113555456,1000,1000,164,80,55
1403636596163555584,1000,1000,153,68,50
1403636596213555456,1000,1000,126,65,37
1403636596263555584,1000,1000,141,66,35
1403636596313555456,1000,1000,131,69,41
1403636596363555584,1000,1000,124,67,47
1403636596413555456,1000,1000,122,59,37
1403636596463555584,1000,1000,160,89,36
1403636596513555456,1000,1000,168,94,57
1403636596563555584,1000,1000,172,94,55
1403636596613555456,1000,1000,175,84,62
1403636596663555584,1000,1000,180,98,48
1403636596713555456,1000,1000,175,99,60
1403636596763555584,1000,1000,182,103,73
1403636596813555456,1000,1000,175,92,72
1403636596863555584,1000,1000,176,94,53
1403636596913555456,1000,1000,176,107,59
1403636596963555584,1000,1000,203,115,72
1403636597013555456,1000,1000,200,113,80
1403636597063555584,1000,1000,166,96,77
1403636597113555456,1000,1000,155,76,55
1403636597163555584,1000,1000,158,84,45
1403636597213555456,1000,1000,145,84,54
1403636597263555584,1000,1000,153,80,57
1403636597313555456,1000,1000,174,93,50
1403636597363555584,1000,1000,146,74,59
1403636597413555456,1000,1000,149,80,52
1403636597463555584,1000,1000,136,74,53
1403636597513555456,1000,1000,128,83,51
1403636597563555584,1000,1000,134,68,52
1403636597613555456,1000,1000,151,92,45
1403636597663555584,1000,1000,157,86,59
1403636597713555456,1000,1000,186,108,66
1403636597763555584,1000,1000,181,98,63
1403636597813555456,1000,1000,193,126,74
1403636597863555584,1000,1000,177,119,80
1403636597913555456,1000,1000,203,127,79
1403636597963555584,1000,1000,179,103,72
1403636598013555456,1000,1000,178,102,63
1403636598063555584,1000,1000,140,81,61
1403636598113555456,1000,1000,166,86,57
1403636598163555584,1000,1000,131,66,47
1403636598213555456,1000,1000,134,67,43
1403636598263555584,1000,1000,160,89,37
1403636598313555456,1000,1000,144,81,48
1403636598363555584,1000,1000,136,74,39
1403636598413555456,1000,1000,151,76,41
1403636598463555584,1000,1000,124,72,46
1403636598513555456,1000,1000,124,70,49
1403636598563555584,1000,1000,101,65,43
1403636598613555456,1000,1000,112,67,39
1403636598663555584,1000,1000,95,55,44
1403636598713555456,1000,1000,87,42,31
1403636598763555584,1000,1000,95,36,20
1403636598813555456,1000,1000,86,39,16
1403636598863555584,1000,1000,77,36,19
1403636598913555456,1000,1000,84,40,17
1403636598963555584,1000,1000,97,53,26
1403636599013555456,1000,1000,85,42,33
1403636599063555584,1000,1000,101,52,28
1403636599113555456,1000,1000,80,46,34
1403636599163555584,1000,1000,96,53,34
1403636599213555456,1000,1000,123,77,32
1403636599263555584,1000,1000,211,140,52
1403636599313555456,1000,1000,260,175,104
1403636599363555584,1000,1000,296,235,142
1403636599413555456,1000,1000,305,216,194
1403636599463555584,1000,1000,308,237,175
1403636599513555456,1000,1000,324,245,197
1403636599563555584,1000,1000,306,221,188
1403636599613555456,1000,1000,287,206,170
1403636599663555584,1000,1000,272,190,160
1403636599713555456,1000,1000,254,174,139
1403636599763555584,1000,1000,277,202,125
1403636599813555456,1000,1000,305,219,154
1403636599863555584,1000,1000,335,227,157
1403636599913555456,1000,1000,346,248,180
1403636599963555584,1000,1000,332,234,190
1403636600013555456,1000,1000,348,240,186
1403636600063555584,1000,1000,330,234,178
1403636600113555456,1000,1000,320,229,180
1403636600163555584,1000,1000,345,244,189
1403636600213555456,1000,1000,342,251,209
1403636600263555584,1000,1000,333,231,210
1403636600313555456,1000,1000,340,248,209
1403636600363555584,1000,1000,339,239,195
1403636600413555456,1000,1000,337,251,199
1403636600463555584,1000,1000,335,240,207
1403636600513555456,1000,1000,327,230,199
1403636600563555584,1000,1000,317,224,195
1403636600613555456,1000,1000,336,235,194
1403636600663555584,1000,1000,351,238,202
1403636600713555456,1000,1000,344,243,200
1403636600763555584,1000,1000,346,247,200
1403636600813555456,1000,1000,341,234,206
1403636600863555584,1000,1000,342,248,198
1403636600913555456,1000,1000,340,243,218
1403636600963555584,1000,1000,342,241,208
1403636601013555456,1000,1000,342,234,206
1403636601063555584,1000,1000,326,238,202
1403636601113555456,1000,1000,350,252,207
1403636601163555584,1000,1000,344,238,213
1403636601213555456,1000,1000,344,247,209
1403636601263555584,1000,1000,338,239,207
1403636601313555456,1000,1000,348,252,223
1403636601363555584,1000,1000,348,245,226
1403636601413555456,1000,1000,347,273,227
1403636601463555584,1000,1000,338,241,233
1403636601513555456,1000,1000,346,242,204
1403636601563555584,1000,1000,353,260,216
1403636601613555456,1000,1000,351,259,233
1403636601663555584,1000,1000,346,257,233
1403636601713555456,1000,1000,350,240,220
1403636601763555584,1000,1000,346,244,210
1403636601813555456,1000,1000,341,239,216
1403636601863555584,1000,1000,349,251,206
1403636601913555456,1000,1000,345,241,215
1403636601963555584,1000,1000,337,241,212
1403636602013555456,1000,1000,345,251,205
1403636602063555584,1000,1000,349,264,219
1403636602113555456,1000,1000,346,248,211
1403636602163555584,1000,1000,347,259,217
1403636602213555456,1000,1000,333,242,228
1403636602263555584,1000,1000,349,265,218
1403636602313555456,1000,1000,349,243,221
1403636602363555584,1000,1000,348,252,217
1403636602413555456,1000,1000,344,251,219
1403636602463555584,1000,1000,340,257,221
1403636602513555456,1000,1000,340,244,218
1403636602563555584,1000,1000,340,242,214
1403636602613555456,1000,1000,341,261,219
1403636602663555584,1000,1000,338,248,220
1403636602713555456,1000,1000,345,251,215
1403636602763555584,1000,1000,351,254,226
1403636602813555456,1000,1000,351,249,238
1403636602863555584,1000,1000,348,252,210
1403636602913555456,1000,1000,348,259,234
1403636602963555584,1000,1000,342,244,223
1403636603013555456,1000,1000,341,240,221
1403636603063555584,1000,1000,339,241,207
1403636603113555456,1000,1000,351,251,214
1403636603163555584,1000,1000,340,261,224
1403636603213555456,1000,1000,339,258,230
1403636603263555584,1000,1000,361,257,232
1403636603313555456,1000,1000,349,252,231
1403636603363555584,1000,1000,343,258,219
1403636603413555456,1000,1000,337,249,233
1403636603463555584,1000,1000,350,270,224
1403636603513555456,1000,1000,338,250,239
1403636603563555584,1000,1000,347,260,232
1403636603613555456,1000,1000,348,250,241
1403636603663555584,1000,1000,351,252,214
1403636603713555456,1000,1000,343,263,236
1403636603763555584,1000,1000,349,264,242
1403636603813555456,1000,1000,347,244,229
1403636603863555584,1000,1000,345,261,213
1403636603913555456,1000,1000,348,255,222
1403636603963555584,1000,1000,347,245,220
1403636604013555456,1000,1000,346,256,223
1403636604063555584,1000,1000,344,249,221
1403636604113555456,1000,1000,352,256,224
1403636604163555584,1000,1000,339,255,211
1403636604213555456,1000,1000,348,244,215
1403636604263555584,1000,1000,335,259,214
1403636604313555456,1000,1000,334,238,227
1403636604363555584,1000,1000,347,256,206
1403636604413555456,1000,1000,342,250,222
1403636604463555584,1000,1000,343,257,229
1403636604513555456,1000,1000,341,254,243
1403636604563555584,1000,1000,351,249,229
1403636604613555456,1000,1000,336,253,227
1403636604663555584,1000,1000,339,244,226
1403636604713555456,1000,1000,346,257,227
1403636604763555584,1000,1000,332,244,231
1403636604813555456,1000,1000,337,256,219
1403636604863555584,1000,1000,338,253,230
1403636604913555456,1000,1000,340,255,221
1403636604963555584,1000,1000,334,260,227
1403636605013555456,1000,1000,320,244,234
1403636605063555584,1000,1000,334,240,218
1403636605113555456,1000,1000,333,241,212
1403636605163555584,1000,1000,333,251,222
1403636605213555456,1000,1000,341,262,233
1403636605263555584,1000,1000,331,249,236
1403636605313555456,1000,1000,336,243,227
1403636605363555584,1000,1000,338,259,223
1403636605413555456,1000,1000,335,257,227
1403636605463555584,1000,1000,337,255,234
1403636605513555456,1000,1000,347,252,219
1403636605563555584,1000,1000,335,236,227
1403636605613555456,1000,1000,334,247,205
1403636605663555584,1000,1000,325,242,221
1403636605713555456,1000,1000,334,253,220
1403636605763555584,1000,1000,326,238,224
1403636605813555456,1000,1000,331,243,217
1403636605863555584,1000,1000,333,251,223
1403636605913555456,1000,1000,338,247,226
1403636605963555584,1000,1000,331,258,222
1403636606013555456,1000,1000,329,245,234
1403636606063555584,1000,1000,343,250,219
1403636606113555456,1000,1000,350,253,232
1403636606163555584,1000,1000,329,222,209
1403636606213555456,1000,1000,332,247,200
1403636606263555584,1000,1000,332,240,208
1403636606313555456,1000,1000,336,250,214
1403636606363555584,1000,1000,334,243,216
1403636606413555456,1000,1000,338,250,224
1403636606463555584,1000,1000,340,246,229
1403636606513555456,1000,1000,335,239,219
1403636606563555584,1000,1000,318,251,219
1403636606613555456,1000,1000,339,250,233
1403636606663555584,1000,1000,337,248,219
1403636606713555456,1000,1000,327,240,223
1403636606763555584,1000,1000,333,247,212
1403636606813555456,1000,1000,330,241,222
1403636606863555584,1000,1000,324,226,207
1403636606913555456,1000,1000,336,238,206
1403636606963555584,1000,1000,336,247,207
1403636607013555456,1000,1000,337,255,227
1403636607063555584,1000,1000,335,242,230
1403636607113555456,1000,1000,349,253,209
1403636607163555584,1000,1000,337,256,227
1403636607213555456,1000,1000,334,249,228
1403636607263555584,1000,1000,330,250,223
1403636607313555456,1000,1000,338,245,216
1403636607363555584,1000,1000,331,241,216
1403636607413555456,1000,1000,332,238,211
1403636607463555584,1000,1000,333,247,215
1403636607513555456,1000,1000,326,256,224
1403636607563555584,1000,1000,321,242,231
1403636607613555456,1000,1000,333,252,218
1403636607663555584,1000,1000,333,237,218
1403636607713555456,1000,1000,332,237,207
1403636607763555584,1000,1000,333,264,215
1403636607813555456,1000,1000,325,245,235
1403636607863555584,1000,1000,329,252,225
1403636607913555456,1000,1000,320,231,219
1403636607963555584,1000,1000,335,248,214
1403636608013555456,1000,1000,336,249,228
1403636608063555584,1000,1000,328,243,228
1403636608113555456,1000,1000,340,256,223
1403636608163555584,1000,1000,325,236,226
1403636608213555456,1000,1000,338,242,206
1403636608263555584,1000,1000,326,237,221
1403636608313555456,1000,1000,321,238,215
1403636608363555584,1000,1000,341,249,217
1403636608413555456,1000,1000,342,242,224
1403636608463555584,1000,1000,326,238,216
1403636608513555456,1000,1000,345,242,208
1403636608563555584,1000,1000,320,233,217
1403636608613555456,1000,1000,343,245,209
1403636608663555584,1000,1000,331,238,215
1403636608713555456,1000,1000,337,260,213
1403636608763555584,1000,1000,327,236,235
1403636608813555456,1000,1000,339,249,214
1403636608863555584,1000,1000,329,235,226
1403636608913555456,1000,1000,337,258,219
1403636608963555584,1000,1000,338,249,231
1403636609013555456,1000,1000,329,230,213
1403636609063555584,1000,1000,331,234,192
1403636609113555456,1000,1000,336,240,206
1403636609163555584,1000,1000,332,232,209
1403636609213555456,1000,1000,324,250,213
1403636609263555584,1000,1000,333,240,210
1403636609313555456,1000,1000,333,224,205
1403636609363555584,1000,1000,324,240,192
1403636609413555456,1000,1000,342,243,219
1403636609463555584,1000,1000,332,247,208
1403636609513555456,1000,1000,334,235,207
1403636609563555584,1000,1000,342,255,216
1403636609613555456,1000,1000,338,250,219
1403636609663555584,1000,1000,327,242,224
1403636609713555456,1000,1000,334,243,220
1403636609763555584,1000,1000,352,245,220
1403636609813555456,1000,1000,324,235,201
1403636609863555584,1000,1000,333,243,201
1403636609913555456,1000,1000,321,231,204
1403636609963555584,1000,1000,331,247,212
1403636610013555456,1000,1000,327,245,212
1403636610063555584,1000,1000,331,252,222
1403636610113555456,1000,1000,337,261,231
1403636610163555584,1000,1000,326,249,238
1403636610213555456,1000,1000,334,247,219
1403636610263555584,1000,1000,324,244,210
1403636610313555456,1000,1000,332,246,224
1403636610363555584,1000,1000,327,251,213
1403636610413555456,1000,1000,327,243,231
1403636610463555584,1000,1000,330,246,212
1403636610513555456,1000,1000,321,250,225
1403636610563555584,1000,1000,332,241,230
1403636610613555456,1000,1000,343,269,225
1403636610663555584,1000,1000,327,232,219
1403636610713555456,1000,1000,326,251,212
1403636610763555584,1000,1000,309,226,205
1403636610813555456,1000,1000,324,234,193
1403636610863555584,1000,1000,331,217,195
1403636610913555456,1000,1000,326,235,180
1403636610963555584,1000,1000,321,228,211
1403636611013555456,1000,1000,312,221,197
1403636611063555584,1000,1000,320,217,172
1403636611113555456,1000,1000,323,216,185
1403636611163555584,1000,1000,322,223,190
1403636611213555456,1000,1000,317,226,190
1403636611263555584,1000,1000,314,220,199
1403636611313555456,1000,1000,302,201,179
1403636611363555584,1000,1000,308,221,154
1403636611413555456,1000,1000,322,216,174
1403636611463555584,1000,1000,334,243,166
1403636611513555456,1000,1000,339,248,187
1403636611563555584,1000,1000,324,229,209
1403636611613555456,1000,1000,322,216,188
1403636611663555584,1000,1000,330,237,190
1403636611713555456,1000,1000,339,237,201
1403636611763555584,1000,1000,330,254,211
1403636611813555456,1000,1000,321,228,216
1403636611863555584,1000,1000,325,241,191
1403636611913555456,1000,1000,333,248,202
1403636611963555584,1000,1000,339,261,221
1403636612013555456,1000,1000,336,243,213
1403636612063555584,1000,1000,347,254,206
1403636612113555456,1000,1000,322,248,216
1403636612163555584,1000,1000,331,232,188
1403636612213555456,1000,1000,333,248,188
1403636612263555584,1000,1000,346,241,208
1403636612313555456,1000,1000,323,234,194
1403636612363555584,1000,1000,334,238,192
1403636612413555456,1000,1000,336,257,187
1403636612463555584,1000,1000,347,253,211
1403636612513555456,1000,1000,335,244,201
1403636612563555584,1000,1000,347,256,202
1403636612613555456,1000,1000,345,257,219
1403636612663555584,1000,1000,357,246,210
1403636612713555456,1000,1000,342,268,213
1403636612763555584,1000,1000,351,264,225
1403636612813555456,1000,1000,354,265,219
1403636612863555584,1000,1000,357,263,230
1403636612913555456,1000,1000,366,265,225
1403636612963555584,1000,1000,361,275,233
1403636613013555456,1000,1000,335,233,228
1403636613063555584,1000,1000,335,243,199
1403636613113555456,1000,1000,354,253,205
1403636613163555584,1000,1000,344,259,213
1403636613213555456,1000,1000,361,293,227
1403636613263555584,1000,1000,329,251,247
1403636613313555456,1000,1000,328,242,208
1403636613363555584,1000,1000,341,252,207
1403636613413555456,1000,1000,327,237,213
1403636613463555584,1000,1000,337,242,190
1403636613513555456,1000,1000,339,249,213
1403636613563555584,1000,1000,338,238,214
1403636613613555456,1000,1000,327,245,209
1403636613663555584,1000,1000,336,236,208
1403636613713555456,1000,1000,337,239,206
1403636613763555584,1000,1000,315,237,211
1403636613813555456,1000,1000,322,239,206
1403636613863555584,1000,1000,317,229,209
1403636613913555456,1000,1000,330,240,200
1403636613963555584,1000,1000,329,242,212
1403636614013555456,1000,1000,334,258,220
1403636614063555584,1000,1000,315,217,211
1403636614113555456,1000,1000,330,234,187
1403636614163555584,1000,1000,329,236,202
1403636614213555456,1000,1000,341,244,212
1403636614263555584,1000,1000,325,248,211
1403636614313555456,1000,1000,329,233,215
1403636614363555584,1000,1000,314,227,203
1403636614413555456,1000,1000,330,242,199
1403636614463555584,1000,1000,334,239,209
1403636614513555456,1000,1000,329,241,207
